geocod;geodsg;valor;periodo;indicador_cod;indicador_dsg
16J0913;Trancoso;68.4;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16G0901;Aguiar da Beira;69.2;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16J0908;Manteigas;70;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1870707;Mora;70.3;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11E0401;Alfândega da Fé;70.7;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16I0510;Vila de Rei;71.4;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11D0404;Freixo de Espada à Cinta;71.5;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16H0508;Proença-a-Nova;72.2;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16J0904;Figueira de Castelo Rodrigo;72.5;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11D0403;Carrazeda de Ansiães;72.7;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16J0909;Mêda;72.7;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16J0906;Gouveia;73.3;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11B1702;Boticas;73.4;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11E0408;Mogadouro;74;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16J0910;Pinhel;74.5;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1861212;Nisa;76.4;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11E0406;Miranda do Douro;77.9;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11B1706;Montalegre;79;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16I1413;Mação;79.8;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1861209;Gavião;80.2;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11B1712;Valpaços;81;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11D0409;Torre de Moncorvo;81.9;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16H0505;Idanha-a-Nova;82.2;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16H0507;Penamacor;87.4;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1111603;Melgaço;88.3;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11E0411;Vimioso;88.3;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16H0511;Vila Velha de Ródão;88.9;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16J0902;Almeida;90.2;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16J0911;Sabugal;92.2;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16E0612;Pampilhosa da Serra;93.6;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16H0506;Oleiros;94;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11E0412;Vinhais;95.6;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1500802;Alcoutim;97.6;2014;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004205;Ribeira Grande;16.7;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004201;Lagoa;19;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
3003108;Santa Cruz;22;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
3003102;Câmara de Lobos;23;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004203;Ponta Delgada;23.3;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004206;Vila Franca do Campo;23.3;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11C1305;Lousada;24.2;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11C1309;Paços de Ferreira;25.5;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2;Região Autónoma dos Açores;25.6;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
20;Região Autónoma dos Açores;25.6;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
200;Região Autónoma dos Açores;25.6;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A1310;Paredes;25.9;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004204;Povoação;26.1;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004901;Corvo;27.2;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
3003201;Porto Santo;27.2;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004101;Vila do Porto;27.3;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701502;Alcochete;27.4;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701109;Mafra;27.8;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1190314;Vizela;28.1;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11C1311;Penafiel;28.4;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1500801;Albufeira;28.5;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16B1102;Arruda dos Vinhos;28.5;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701111;Sintra;28.5;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004802;Santa Cruz das Flores;28.6;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701507;Montijo;28.8;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11C1307;Marco de Canaveses;29;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1120303;Braga;29.4;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004302;Vila da Praia da Vitória;29.4;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11C1303;Felgueiras;29.6;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004602;Madalena;30;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701114;Vila Franca de Xira;30.2;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16B1112;Sobral de Monte Agraço;30.3;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1851405;Benavente;30.4;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004301;Angra do Heroísmo;30.4;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A1306;Maia;30.6;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11C;Tâmega e Sousa;30.7;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A1315;Valongo;30.9;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16B1101;Alenquer;30.9;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
3;Região Autónoma da Madeira;31.2;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
30;Região Autónoma da Madeira;31.2;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
300;Região Autónoma da Madeira;31.2;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004202;Nordeste;31.4;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
112;Cávado;31.5;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1120306;Esposende;31.9;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A1318;Trofa;31.9;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004701;Horta;31.9;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
3003107;Ribeira Brava;31.9;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004502;Velas;32;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1120302;Barcelos;32.2;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701511;Sesimbra;32.2;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004801;Lajes das Flores;32.2;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1190312;Vila Nova de Famalicão;32.3;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
3003105;Ponta do Sol;32.3;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16I1410;Entroncamento;32.4;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A1316;Vila do Conde;32.6;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A1313;Póvoa de Varzim;32.8;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701508;Palmela;33;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1810211;Odemira;33.1;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
3003104;Machico;33.1;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1190308;Guimarães;33.3;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004603;São Roque do Pico;33.3;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11C0106;Castelo de Paiva;33.5;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16D0105;Aveiro;33.8;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004401;Santa Cruz da Graciosa;34;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16D0110;Ílhavo;34.1;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
119;Ave;34.3;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701116;Odivelas;34.3;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1120301;Amares;34.5;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1120313;Vila Verde;34.7;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A0109;Santa Maria da Feira;34.8;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
17;Área Metropolitana de Lisboa;34.9;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
170;Área Metropolitana de Lisboa;34.9;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
3003103;Funchal;34.9;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A1317;Vila Nova de Gaia;35.1;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A1304;Gondomar;35.2;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16D0115;Ovar;35.2;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A0116;São João da Madeira;35.5;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1500805;Faro;35.5;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16B1113;Torres Vedras;35.5;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A;Área Metropolitana do Porto;35.6;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1840204;Barrancos;35.6;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701506;Moita;35.7;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701510;Seixal;35.8;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1500811;Portimão;35.9;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16E0604;Condeixa-a-Nova;35.9;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1190309;Póvoa de Lanhoso;36.2;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1851103;Azambuja;36.2;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16D0102;Albergaria-a-Velha;36.4;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16F1009;Leiria;36.4;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701107;Loures;36.4;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701106;Lisboa;36.5;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701115;Amadora;36.5;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16D0114;Oliveira do Bairro;36.7;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16E0607;Lousã;37;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11;Norte;37.1;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11C1301;Amarante;37.1;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701105;Cascais;37.1;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16F1010;Marinha Grande;37.3;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1811513;Sines;37.4;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11C1302;Baião;37.5;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1840205;Beja;37.5;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16F1004;Batalha;37.6;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1190304;Cabeceiras de Basto;37.7;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1500810;Olhão;37.7;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004501;Calheta;37.7;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1851414;Rio Maior;37.8;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A1308;Matosinhos;38;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16D;Região de Aveiro;38;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1500806;Lagoa;38.2;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
PT;Portugal;38.2;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1500808;Loulé;38.3;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16B;Oeste;38.5;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1861204;Campo Maior;38.5;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A0113;Oliveira de Azeméis;38.6;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16D0118;Vagos;38.6;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1870705;Évora;38.6;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
2004601;Lajes do Pico;38.6;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1;Continente;38.7;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11D1714;Vila Real;38.8;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
15;Algarve;38.8;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
150;Algarve;38.8;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1190307;Fafe;38.9;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16D0112;Murtosa;38.9;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1840207;Cuba;38.9;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701512;Setúbal;39;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16G1823;Viseu;39.1;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16I1408;Constância;39.4;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16D0108;Estarreja;39.5;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1111607;Ponte de Lima;39.6;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11C0305;Celorico de Basto;39.6;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701503;Almada;39.6;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1701110;Oeiras;39.8;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16G1810;Oliveira de Frades;40.1;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1851406;Cartaxo;40.2;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11D1820;Tarouca;40.3;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16B1108;Lourinhã;40.4;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1500813;Silves;40.5;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
3003101;Calheta;40.5;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16F1016;Porto de Mós;40.7;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A0104;Arouca;40.8;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1861207;Elvas;40.8;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1870713;Viana do Alentejo;40.9;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A1312;Porto;41.2;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
185;Lezíria do Tejo;41.2;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
1851403;Almeirim;41.2;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
11A1314;Santo Tirso;41.3;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16F;Região de Leiria;41.5;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16B1006;Caldas da Rainha;41.6;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
16E0617;Vila Nova de Poiares;41.7;2015;0008259;"Índice de dependência de idosos (N.º) por Local de residência (NUTS - 2013); Anual - INE, Estimativas anuais da população residente"
