freq;freq_label;isced11;isced11_label;sex;sex_label;age;age_label;unit;unit_label;geo;geo_label;time;time_label;value
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);T;Total;Y15-74;From 15 to 74 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;6.8
A;Annual;ED5-8;Tertiary education (levels 5-8);T;Total;Y15-74;From 15 to 74 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;6.2
A;Annual;NRP;No response;T;Total;Y15-74;From 15 to 74 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;5.4
A;Annual;UNK;Unknown;T;Total;Y15-74;From 15 to 74 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;5.6
A;Annual;TOTAL;All ISCED 2011 levels;M;Males;Y15-74;From 15 to 74 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;12.5
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);M;Males;Y15-74;From 15 to 74 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;10.9
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);M;Males;Y15-74;From 15 to 74 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;9.6
A;Annual;ED5-8;Tertiary education (levels 5-8);M;Males;Y15-74;From 15 to 74 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;8.7
A;Annual;NRP;No response;M;Males;Y15-74;From 15 to 74 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.9
A;Annual;UNK;Unknown;M;Males;Y15-74;From 15 to 74 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;8.7
A;Annual;TOTAL;All ISCED 2011 levels;F;Females;Y15-74;From 15 to 74 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;9.3
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);F;Females;Y15-74;From 15 to 74 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;6.5
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);F;Females;Y15-74;From 15 to 74 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.5
A;Annual;ED5-8;Tertiary education (levels 5-8);F;Females;Y15-74;From 15 to 74 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.1
A;Annual;NRP;No response;F;Females;Y15-74;From 15 to 74 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;8.8
A;Annual;UNK;Unknown;F;Females;Y15-74;From 15 to 74 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;8.5
A;Annual;TOTAL;All ISCED 2011 levels;T;Total;Y_GE15;15 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;9.7
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);T;Total;Y_GE15;15 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;10.2
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);T;Total;Y_GE15;15 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;9.7
A;Annual;ED5-8;Tertiary education (levels 5-8);T;Total;Y_GE15;15 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;11.1
A;Annual;NRP;No response;T;Total;Y_GE15;15 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;12.6
A;Annual;UNK;Unknown;T;Total;Y_GE15;15 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;11.0
A;Annual;TOTAL;All ISCED 2011 levels;M;Males;Y_GE15;15 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;9.1
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);M;Males;Y_GE15;15 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;8.5
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);M;Males;Y_GE15;15 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;8.7
A;Annual;ED5-8;Tertiary education (levels 5-8);M;Males;Y_GE15;15 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;11.2
A;Annual;NRP;No response;M;Males;Y_GE15;15 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;8.5
A;Annual;UNK;Unknown;M;Males;Y_GE15;15 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.6
A;Annual;TOTAL;All ISCED 2011 levels;F;Females;Y_GE15;15 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;6.4
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);F;Females;Y_GE15;15 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;6.7
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);F;Females;Y_GE15;15 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;10.9
A;Annual;ED5-8;Tertiary education (levels 5-8);F;Females;Y_GE15;15 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;9.5
A;Annual;NRP;No response;F;Females;Y_GE15;15 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.3
A;Annual;UNK;Unknown;F;Females;Y_GE15;15 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.6
A;Annual;TOTAL;All ISCED 2011 levels;T;Total;Y20-64;From 20 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;8.0
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);T;Total;Y20-64;From 20 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;11.5
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);T;Total;Y20-64;From 20 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;9.4
A;Annual;ED5-8;Tertiary education (levels 5-8);T;Total;Y20-64;From 20 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;8.6
A;Annual;NRP;No response;T;Total;Y20-64;From 20 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.0
A;Annual;UNK;Unknown;T;Total;Y20-64;From 20 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.7
A;Annual;TOTAL;All ISCED 2011 levels;M;Males;Y20-64;From 20 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;10.3
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);M;Males;Y20-64;From 20 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;8.9
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);M;Males;Y20-64;From 20 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;9.9
A;Annual;ED5-8;Tertiary education (levels 5-8);M;Males;Y20-64;From 20 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;11.3
A;Annual;NRP;No response;M;Males;Y20-64;From 20 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;11.6
A;Annual;UNK;Unknown;M;Males;Y20-64;From 20 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;11.4
A;Annual;TOTAL;All ISCED 2011 levels;F;Females;Y20-64;From 20 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;11.8
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);F;Females;Y20-64;From 20 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;11.2
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);F;Females;Y20-64;From 20 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;10.8
A;Annual;ED5-8;Tertiary education (levels 5-8);F;Females;Y20-64;From 20 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;9.7
A;Annual;NRP;No response;F;Females;Y20-64;From 20 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.9
A;Annual;UNK;Unknown;F;Females;Y20-64;From 20 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;8.6
A;Annual;TOTAL;All ISCED 2011 levels;T;Total;Y25-34;From 25 to 34 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;8.3
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);T;Total;Y25-34;From 25 to 34 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;6.3
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);T;Total;Y25-34;From 25 to 34 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.1
A;Annual;ED5-8;Tertiary education (levels 5-8);T;Total;Y25-34;From 25 to 34 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;8.0
A;Annual;NRP;No response;T;Total;Y25-34;From 25 to 34 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;11.9
A;Annual;UNK;Unknown;T;Total;Y25-34;From 25 to 34 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;9.3
A;Annual;TOTAL;All ISCED 2011 levels;M;Males;Y25-34;From 25 to 34 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.6
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);M;Males;Y25-34;From 25 to 34 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.4
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);M;Males;Y25-34;From 25 to 34 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.0
A;Annual;ED5-8;Tertiary education (levels 5-8);M;Males;Y25-34;From 25 to 34 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.6
A;Annual;NRP;No response;M;Males;Y25-34;From 25 to 34 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;6.7
A;Annual;UNK;Unknown;M;Males;Y25-34;From 25 to 34 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;6.5
A;Annual;TOTAL;All ISCED 2011 levels;F;Females;Y25-34;From 25 to 34 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;5.6
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);F;Females;Y25-34;From 25 to 34 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;5.8
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);F;Females;Y25-34;From 25 to 34 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.2
A;Annual;ED5-8;Tertiary education (levels 5-8);F;Females;Y25-34;From 25 to 34 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;8.2
A;Annual;NRP;No response;F;Females;Y25-34;From 25 to 34 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;8.1
A;Annual;UNK;Unknown;F;Females;Y25-34;From 25 to 34 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.9
A;Annual;TOTAL;All ISCED 2011 levels;T;Total;Y_GE25;25 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;8.4
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);T;Total;Y_GE25;25 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;8.2
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);T;Total;Y_GE25;25 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;8.6
A;Annual;ED5-8;Tertiary education (levels 5-8);T;Total;Y_GE25;25 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;8.4
A;Annual;NRP;No response;T;Total;Y_GE25;25 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;6.8
A;Annual;UNK;Unknown;T;Total;Y_GE25;25 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.5
A;Annual;TOTAL;All ISCED 2011 levels;M;Males;Y_GE25;25 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.3
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);M;Males;Y_GE25;25 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;6.6
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);M;Males;Y_GE25;25 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;5.5
A;Annual;ED5-8;Tertiary education (levels 5-8);M;Males;Y_GE25;25 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;5.6
A;Annual;NRP;No response;M;Males;Y_GE25;25 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;5.6
A;Annual;UNK;Unknown;M;Males;Y_GE25;25 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;5.6
A;Annual;TOTAL;All ISCED 2011 levels;F;Females;Y_GE25;25 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;11.9
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);F;Females;Y_GE25;25 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;9.3
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);F;Females;Y_GE25;25 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.6
A;Annual;ED5-8;Tertiary education (levels 5-8);F;Females;Y_GE25;25 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.4
A;Annual;NRP;No response;F;Females;Y_GE25;25 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.0
A;Annual;UNK;Unknown;F;Females;Y_GE25;25 years or over;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.6
A;Annual;TOTAL;All ISCED 2011 levels;T;Total;Y35-44;From 35 to 44 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;6.7
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);T;Total;Y35-44;From 35 to 44 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;6.5
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);T;Total;Y35-44;From 35 to 44 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;5.6
A;Annual;ED5-8;Tertiary education (levels 5-8);T;Total;Y35-44;From 35 to 44 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;5.8
A;Annual;NRP;No response;T;Total;Y35-44;From 35 to 44 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.2
A;Annual;UNK;Unknown;T;Total;Y35-44;From 35 to 44 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;8.2
A;Annual;TOTAL;All ISCED 2011 levels;M;Males;Y35-44;From 35 to 44 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;8.1
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);M;Males;Y35-44;From 35 to 44 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.9
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);M;Males;Y35-44;From 35 to 44 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;8.4
A;Annual;ED5-8;Tertiary education (levels 5-8);M;Males;Y35-44;From 35 to 44 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;8.2
A;Annual;NRP;No response;M;Males;Y35-44;From 35 to 44 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;8.6
A;Annual;UNK;Unknown;M;Males;Y35-44;From 35 to 44 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;8.4
A;Annual;TOTAL;All ISCED 2011 levels;F;Females;Y35-44;From 35 to 44 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;6.8
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);F;Females;Y35-44;From 35 to 44 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.5
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);F;Females;Y35-44;From 35 to 44 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.3
A;Annual;ED5-8;Tertiary education (levels 5-8);F;Females;Y35-44;From 35 to 44 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;6.6
A;Annual;NRP;No response;F;Females;Y35-44;From 35 to 44 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;5.5
A;Annual;UNK;Unknown;F;Females;Y35-44;From 35 to 44 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;5.6
A;Annual;TOTAL;All ISCED 2011 levels;T;Total;Y45-54;From 45 to 54 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;5.6
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);T;Total;Y45-54;From 45 to 54 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;5.6
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);T;Total;Y45-54;From 45 to 54 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;9.3
A;Annual;ED5-8;Tertiary education (levels 5-8);T;Total;Y45-54;From 45 to 54 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.2
A;Annual;NRP;No response;T;Total;Y45-54;From 45 to 54 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;6.2
A;Annual;UNK;Unknown;T;Total;Y45-54;From 45 to 54 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;6.7
A;Annual;TOTAL;All ISCED 2011 levels;M;Males;Y45-54;From 45 to 54 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;6.6
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);M;Males;Y45-54;From 45 to 54 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;6.1
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);M;Males;Y45-54;From 45 to 54 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;6.6
A;Annual;ED5-8;Tertiary education (levels 5-8);M;Males;Y45-54;From 45 to 54 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.0
A;Annual;NRP;No response;M;Males;Y45-54;From 45 to 54 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;6.5
A;Annual;UNK;Unknown;M;Males;Y45-54;From 45 to 54 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;4.8
A;Annual;TOTAL;All ISCED 2011 levels;F;Females;Y45-54;From 45 to 54 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;5.3
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);F;Females;Y45-54;From 45 to 54 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;6.5
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);F;Females;Y45-54;From 45 to 54 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;6.8
A;Annual;ED5-8;Tertiary education (levels 5-8);F;Females;Y45-54;From 45 to 54 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.7
A;Annual;NRP;No response;F;Females;Y45-54;From 45 to 54 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.6
A;Annual;UNK;Unknown;F;Females;Y45-54;From 45 to 54 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.1
A;Annual;TOTAL;All ISCED 2011 levels;T;Total;Y55-64;From 55 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.4
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);T;Total;Y55-64;From 55 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;8.4
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);T;Total;Y55-64;From 55 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.1
A;Annual;ED5-8;Tertiary education (levels 5-8);T;Total;Y55-64;From 55 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;6.6
A;Annual;NRP;No response;T;Total;Y55-64;From 55 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;6.7
A;Annual;UNK;Unknown;T;Total;Y55-64;From 55 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;6.4
A;Annual;TOTAL;All ISCED 2011 levels;M;Males;Y55-64;From 55 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;5.4
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);M;Males;Y55-64;From 55 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;5.3
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);M;Males;Y55-64;From 55 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;5.1
A;Annual;ED5-8;Tertiary education (levels 5-8);M;Males;Y55-64;From 55 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;5.3
A;Annual;NRP;No response;M;Males;Y55-64;From 55 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;9.3
A;Annual;UNK;Unknown;M;Males;Y55-64;From 55 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.2
A;Annual;TOTAL;All ISCED 2011 levels;F;Females;Y55-64;From 55 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;6.2
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);F;Females;Y55-64;From 55 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;6.7
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);F;Females;Y55-64;From 55 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;6.6
A;Annual;ED5-8;Tertiary education (levels 5-8);F;Females;Y55-64;From 55 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;6.1
A;Annual;NRP;No response;F;Females;Y55-64;From 55 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;6.6
A;Annual;UNK;Unknown;F;Females;Y55-64;From 55 to 64 years;PC;Percentage;PT16;Centro (PT) (NUTS 2021);1999;1999;7.0
A;Annual;TOTAL;All ISCED 2011 levels;T;Total;Y15-24;From 15 to 24 years;PC;Percentage;PT17;Área Metropolitana de Lisboa (NUTS 2021);1999;1999;6.5
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);T;Total;Y15-24;From 15 to 24 years;PC;Percentage;PT17;Área Metropolitana de Lisboa (NUTS 2021);1999;1999;4.8
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);T;Total;Y15-24;From 15 to 24 years;PC;Percentage;PT17;Área Metropolitana de Lisboa (NUTS 2021);1999;1999;5.3
A;Annual;ED5-8;Tertiary education (levels 5-8);T;Total;Y15-24;From 15 to 24 years;PC;Percentage;PT17;Área Metropolitana de Lisboa (NUTS 2021);1999;1999;6.5
A;Annual;NRP;No response;T;Total;Y15-24;From 15 to 24 years;PC;Percentage;PT17;Área Metropolitana de Lisboa (NUTS 2021);1999;1999;6.8
A;Annual;UNK;Unknown;T;Total;Y15-24;From 15 to 24 years;PC;Percentage;PT17;Área Metropolitana de Lisboa (NUTS 2021);1999;1999;7.7
A;Annual;TOTAL;All ISCED 2011 levels;M;Males;Y15-24;From 15 to 24 years;PC;Percentage;PT17;Área Metropolitana de Lisboa (NUTS 2021);1999;1999;7.6
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);M;Males;Y15-24;From 15 to 24 years;PC;Percentage;PT17;Área Metropolitana de Lisboa (NUTS 2021);1999;1999;7.1
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);M;Males;Y15-24;From 15 to 24 years;PC;Percentage;PT17;Área Metropolitana de Lisboa (NUTS 2021);1999;1999;7.4
A;Annual;ED5-8;Tertiary education (levels 5-8);M;Males;Y15-24;From 15 to 24 years;PC;Percentage;PT17;Área Metropolitana de Lisboa (NUTS 2021);1999;1999;8.4
A;Annual;NRP;No response;M;Males;Y15-24;From 15 to 24 years;PC;Percentage;PT17;Área Metropolitana de Lisboa (NUTS 2021);1999;1999;7.1
A;Annual;UNK;Unknown;M;Males;Y15-24;From 15 to 24 years;PC;Percentage;PT17;Área Metropolitana de Lisboa (NUTS 2021);1999;1999;6.6
A;Annual;TOTAL;All ISCED 2011 levels;F;Females;Y15-24;From 15 to 24 years;PC;Percentage;PT17;Área Metropolitana de Lisboa (NUTS 2021);1999;1999;6.7
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);F;Females;Y15-24;From 15 to 24 years;PC;Percentage;PT17;Área Metropolitana de Lisboa (NUTS 2021);1999;1999;6.4
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);F;Females;Y15-24;From 15 to 24 years;PC;Percentage;PT17;Área Metropolitana de Lisboa (NUTS 2021);1999;1999;5.4
A;Annual;ED5-8;Tertiary education (levels 5-8);F;Females;Y15-24;From 15 to 24 years;PC;Percentage;PT17;Área Metropolitana de Lisboa (NUTS 2021);1999;1999;5.3
A;Annual;NRP;No response;F;Females;Y15-24;From 15 to 24 years;PC;Percentage;PT17;Área Metropolitana de Lisboa (NUTS 2021);1999;1999;5.1
A;Annual;UNK;Unknown;F;Females;Y15-24;From 15 to 24 years;PC;Percentage;PT17;Área Metropolitana de Lisboa (NUTS 2021);1999;1999;5.3
A;Annual;TOTAL;All ISCED 2011 levels;T;Total;Y15-29;From 15 to 29 years;PC;Percentage;PT17;Área Metropolitana de Lisboa (NUTS 2021);1999;1999;10.9
A;Annual;ED0-2;Less than primary, primary and lower secondary education (levels 0-2);T;Total;Y15-29;From 15 to 29 years;PC;Percentage;PT17;Área Metropolitana de Lisboa (NUTS 2021);1999;1999;9.5
A;Annual;ED3_4;Upper secondary and post-secondary non-tertiary education (levels 3 and 4);T;Total;Y15-29;From 15 to 29 years;PC;Percentage;PT17;Área Metropolitana de Lisboa (NUTS 2021);1999;1999;9.2
