freq;freq_label;sex;sex_label;unit;unit_label;age;age_label;geo;geo_label;time;time_label;value
A;Annual;T;Total;NR;Number;Y45-49;From 45 to 49 years;PT11;Norte;2014;2014;121510.0
A;Annual;M;Males;NR;Number;Y45-49;From 45 to 49 years;PT11;Norte;2014;2014;119764.0
A;Annual;F;Females;NR;Number;Y45-49;From 45 to 49 years;PT11;Norte;2014;2014;120978.0
A;Annual;T;Total;NR;Number;Y50-54;From 50 to 54 years;PT11;Norte;2014;2014;21734.0
A;Annual;M;Males;NR;Number;Y50-54;From 50 to 54 years;PT11;Norte;2014;2014;20396.0
A;Annual;F;Females;NR;Number;Y50-54;From 50 to 54 years;PT11;Norte;2014;2014;19250.0
A;Annual;T;Total;NR;Number;Y55-59;From 55 to 59 years;PT11;Norte;2014;2014;18950.0
A;Annual;M;Males;NR;Number;Y55-59;From 55 to 59 years;PT11;Norte;2014;2014;18932.0
A;Annual;F;Females;NR;Number;Y55-59;From 55 to 59 years;PT11;Norte;2014;2014;19428.0
A;Annual;T;Total;NR;Number;Y60-64;From 60 to 64 years;PT11;Norte;2014;2014;19106.0
A;Annual;M;Males;NR;Number;Y60-64;From 60 to 64 years;PT11;Norte;2014;2014;18911.0
A;Annual;F;Females;NR;Number;Y60-64;From 60 to 64 years;PT11;Norte;2014;2014;18233.0
A;Annual;T;Total;NR;Number;Y65-69;From 65 to 69 years;PT11;Norte;2014;2014;17551.0
A;Annual;M;Males;NR;Number;Y65-69;From 65 to 69 years;PT11;Norte;2014;2014;17774.0
A;Annual;F;Females;NR;Number;Y65-69;From 65 to 69 years;PT11;Norte;2014;2014;35047.0
A;Annual;T;Total;NR;Number;Y70-74;From 70 to 74 years;PT11;Norte;2014;2014;33552.0
A;Annual;M;Males;NR;Number;Y70-74;From 70 to 74 years;PT11;Norte;2014;2014;32977.0
A;Annual;F;Females;NR;Number;Y70-74;From 70 to 74 years;PT11;Norte;2014;2014;33198.0
A;Annual;T;Total;NR;Number;Y75-79;From 75 to 79 years;PT11;Norte;2014;2014;33742.0
A;Annual;M;Males;NR;Number;Y75-79;From 75 to 79 years;PT11;Norte;2014;2014;35039.0
A;Annual;F;Females;NR;Number;Y75-79;From 75 to 79 years;PT11;Norte;2014;2014;35606.0
A;Annual;T;Total;NR;Number;Y80-84;From 80 to 84 years;PT11;Norte;2014;2014;35951.0
A;Annual;M;Males;NR;Number;Y80-84;From 80 to 84 years;PT11;Norte;2014;2014;35923.0
A;Annual;F;Females;NR;Number;Y80-84;From 80 to 84 years;PT11;Norte;2014;2014;35693.0
