freq;freq_label;currency;currency_label;estruct;estruct_label;ecase;ecase_label;geo;geo_label;time;time_label;value
A;Annual;NAC;National currency;FAM;Family allowances;P1_NCH_AW80;Single person without children earning 80% of the average earning;PT;Portugal;2007;2007;26229.47
A;Annual;EUR;Euro;NET;Net earning;P1_NCH_AW80;Single person without children earning 80% of the average earning;PT;Portugal;2007;2007;26332.58
A;Annual;PPS;Purchasing Power Standard;NET;Net earning;P1_NCH_AW80;Single person without children earning 80% of the average earning;PT;Portugal;2007;2007;25700.58
A;Annual;NAC;National currency;NET;Net earning;P1_NCH_AW80;Single person without children earning 80% of the average earning;PT;Portugal;2007;2007;25538.08
A;Annual;EUR;Euro;TOTAL;Total;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2007;2007;26222.11
A;Annual;PPS;Purchasing Power Standard;TOTAL;Total;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2007;2007;28032.91
A;Annual;NAC;National currency;TOTAL;Total;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2007;2007;27732.83
A;Annual;EUR;Euro;GRS;Gross earning;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2007;2007;26635.22
A;Annual;PPS;Purchasing Power Standard;GRS;Gross earning;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2007;2007;27963.02
A;Annual;NAC;National currency;GRS;Gross earning;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2007;2007;24683.16
A;Annual;EUR;Euro;TAX;Taxes;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2007;2007;22367.28
A;Annual;PPS;Purchasing Power Standard;TAX;Taxes;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2007;2007;23005.43
A;Annual;NAC;National currency;TAX;Taxes;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2007;2007;24072.06
A;Annual;EUR;Euro;SOC;Social Security;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2007;2007;25230.7
A;Annual;PPS;Purchasing Power Standard;SOC;Social Security;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2007;2007;31950.48
A;Annual;NAC;National currency;SOC;Social Security;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2007;2007;31366.2
A;Annual;EUR;Euro;FAM;Family allowances;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2007;2007;34624.27
A;Annual;PPS;Purchasing Power Standard;FAM;Family allowances;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2007;2007;22749.86
A;Annual;NAC;National currency;FAM;Family allowances;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2007;2007;18353.93
A;Annual;EUR;Euro;NET;Net earning;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2007;2007;19690.41
A;Annual;PPS;Purchasing Power Standard;NET;Net earning;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2007;2007;20568.18
A;Annual;NAC;National currency;NET;Net earning;P1_NCH_AW100;Single person without children earning 100% of the average earning;PT;Portugal;2007;2007;22822.67
A;Annual;EUR;Euro;TOTAL;Total;P1_NCH_AW125;Single person without children earning 125% of the average earning;PT;Portugal;2007;2007;23959.37
A;Annual;PPS;Purchasing Power Standard;TOTAL;Total;P1_NCH_AW125;Single person without children earning 125% of the average earning;PT;Portugal;2007;2007;27029.05
A;Annual;NAC;National currency;TOTAL;Total;P1_NCH_AW125;Single person without children earning 125% of the average earning;PT;Portugal;2007;2007;30024.75
A;Annual;EUR;Euro;GRS;Gross earning;P1_NCH_AW125;Single person without children earning 125% of the average earning;PT;Portugal;2007;2007;35249.8
A;Annual;PPS;Purchasing Power Standard;GRS;Gross earning;P1_NCH_AW125;Single person without children earning 125% of the average earning;PT;Portugal;2007;2007;40704.43
A;Annual;NAC;National currency;GRS;Gross earning;P1_NCH_AW125;Single person without children earning 125% of the average earning;PT;Portugal;2007;2007;39991.1
A;Annual;EUR;Euro;TAX;Taxes;P1_NCH_AW125;Single person without children earning 125% of the average earning;PT;Portugal;2007;2007;38569.55
A;Annual;PPS;Purchasing Power Standard;TAX;Taxes;P1_NCH_AW125;Single person without children earning 125% of the average earning;PT;Portugal;2007;2007;36398.76
A;Annual;NAC;National currency;TAX;Taxes;P1_NCH_AW125;Single person without children earning 125% of the average earning;PT;Portugal;2007;2007;39355.3
A;Annual;EUR;Euro;SOC;Social Security;P1_NCH_AW125;Single person without children earning 125% of the average earning;PT;Portugal;2007;2007;43661.69
A;Annual;PPS;Purchasing Power Standard;SOC;Social Security;P1_NCH_AW125;Single person without children earning 125% of the average earning;PT;Portugal;2007;2007;43928.86
A;Annual;NAC;National currency;SOC;Social Security;P1_NCH_AW125;Single person without children earning 125% of the average earning;PT;Portugal;2007;2007;47283.91
A;Annual;EUR;Euro;FAM;Family allowances;P1_NCH_AW125;Single person without children earning 125% of the average earning;PT;Portugal;2007;2007;23245.37
A;Annual;PPS;Purchasing Power Standard;FAM;Family allowances;P1_NCH_AW125;Single person without children earning 125% of the average earning;PT;Portugal;2007;2007;25221.87
A;Annual;NAC;National currency;FAM;Family allowances;P1_NCH_AW125;Single person without children earning 125% of the average earning;PT;Portugal;2007;2007;28214.96
A;Annual;EUR;Euro;NET;Net earning;P1_NCH_AW125;Single person without children earning 125% of the average earning;PT;Portugal;2007;2007;27178.31
A;Annual;PPS;Purchasing Power Standard;NET;Net earning;P1_NCH_AW125;Single person without children earning 125% of the average earning;PT;Portugal;2007;2007;26787.64
A;Annual;NAC;National currency;NET;Net earning;P1_NCH_AW125;Single person without children earning 125% of the average earning;PT;Portugal;2007;2007;29092.93
A;Annual;EUR;Euro;TOTAL;Total;P1_NCH_AW167;Single person without children earning 167% of the average earning;PT;Portugal;2007;2007;30197.66
A;Annual;PPS;Purchasing Power Standard;TOTAL;Total;P1_NCH_AW167;Single person without children earning 167% of the average earning;PT;Portugal;2007;2007;31754.16
A;Annual;NAC;National currency;TOTAL;Total;P1_NCH_AW167;Single person without children earning 167% of the average earning;PT;Portugal;2007;2007;32376.14
A;Annual;EUR;Euro;GRS;Gross earning;P1_NCH_AW167;Single person without children earning 167% of the average earning;PT;Portugal;2007;2007;31359.78
A;Annual;PPS;Purchasing Power Standard;GRS;Gross earning;P1_NCH_AW167;Single person without children earning 167% of the average earning;PT;Portugal;2007;2007;35210.69
A;Annual;NAC;National currency;GRS;Gross earning;P1_NCH_AW167;Single person without children earning 167% of the average earning;PT;Portugal;2007;2007;37417.27
A;Annual;EUR;Euro;TAX;Taxes;P1_NCH_AW167;Single person without children earning 167% of the average earning;PT;Portugal;2007;2007;40028.72
A;Annual;PPS;Purchasing Power Standard;TAX;Taxes;P1_NCH_AW167;Single person without children earning 167% of the average earning;PT;Portugal;2007;2007;39691.92
A;Annual;NAC;National currency;TAX;Taxes;P1_NCH_AW167;Single person without children earning 167% of the average earning;PT;Portugal;2007;2007;38006.32
A;Annual;EUR;Euro;SOC;Social Security;P1_NCH_AW167;Single person without children earning 167% of the average earning;PT;Portugal;2007;2007;36586.26
A;Annual;PPS;Purchasing Power Standard;SOC;Social Security;P1_NCH_AW167;Single person without children earning 167% of the average earning;PT;Portugal;2007;2007;35803.47
A;Annual;NAC;National currency;SOC;Social Security;P1_NCH_AW167;Single person without children earning 167% of the average earning;PT;Portugal;2007;2007;36285.2
A;Annual;EUR;Euro;FAM;Family allowances;P1_NCH_AW167;Single person without children earning 167% of the average earning;PT;Portugal;2007;2007;36265.83
A;Annual;PPS;Purchasing Power Standard;FAM;Family allowances;P1_NCH_AW167;Single person without children earning 167% of the average earning;PT;Portugal;2007;2007;36714.3
A;Annual;NAC;National currency;FAM;Family allowances;P1_NCH_AW167;Single person without children earning 167% of the average earning;PT;Portugal;2007;2007;34440.26
A;Annual;EUR;Euro;NET;Net earning;P1_NCH_AW167;Single person without children earning 167% of the average earning;PT;Portugal;2007;2007;37781.59
A;Annual;PPS;Purchasing Power Standard;NET;Net earning;P1_NCH_AW167;Single person without children earning 167% of the average earning;PT;Portugal;2007;2007;39668.87
A;Annual;NAC;National currency;NET;Net earning;P1_NCH_AW167;Single person without children earning 167% of the average earning;PT;Portugal;2007;2007;37655.9
A;Annual;EUR;Euro;TOTAL;Total;P1_CH2_AW67;Single person with two children earning 67% of the average earning;PT;Portugal;2007;2007;39370.94
A;Annual;PPS;Purchasing Power Standard;TOTAL;Total;P1_CH2_AW67;Single person with two children earning 67% of the average earning;PT;Portugal;2007;2007;31253.62
A;Annual;NAC;National currency;TOTAL;Total;P1_CH2_AW67;Single person with two children earning 67% of the average earning;PT;Portugal;2007;2007;33042.9
A;Annual;EUR;Euro;GRS;Gross earning;P1_CH2_AW67;Single person with two children earning 67% of the average earning;PT;Portugal;2007;2007;34741.29
A;Annual;PPS;Purchasing Power Standard;GRS;Gross earning;P1_CH2_AW67;Single person with two children earning 67% of the average earning;PT;Portugal;2007;2007;34010.04
A;Annual;NAC;National currency;GRS;Gross earning;P1_CH2_AW67;Single person with two children earning 67% of the average earning;PT;Portugal;2007;2007;34081.34
A;Annual;EUR;Euro;TAX;Taxes;P1_CH2_AW67;Single person with two children earning 67% of the average earning;PT;Portugal;2007;2007;34308.66
A;Annual;PPS;Purchasing Power Standard;TAX;Taxes;P1_CH2_AW67;Single person with two children earning 67% of the average earning;PT;Portugal;2007;2007;34384.33
A;Annual;NAC;National currency;TAX;Taxes;P1_CH2_AW67;Single person with two children earning 67% of the average earning;PT;Portugal;2007;2007;33862.57
A;Annual;EUR;Euro;SOC;Social Security;P1_CH2_AW67;Single person with two children earning 67% of the average earning;PT;Portugal;2007;2007;36023.5
A;Annual;PPS;Purchasing Power Standard;SOC;Social Security;P1_CH2_AW67;Single person with two children earning 67% of the average earning;PT;Portugal;2007;2007;37698.19
A;Annual;NAC;National currency;SOC;Social Security;P1_CH2_AW67;Single person with two children earning 67% of the average earning;PT;Portugal;2007;2007;41742.55
A;Annual;EUR;Euro;FAM;Family allowances;P1_CH2_AW67;Single person with two children earning 67% of the average earning;PT;Portugal;2007;2007;47107.2
A;Annual;PPS;Purchasing Power Standard;FAM;Family allowances;P1_CH2_AW67;Single person with two children earning 67% of the average earning;PT;Portugal;2007;2007;50140.71
A;Annual;NAC;National currency;FAM;Family allowances;P1_CH2_AW67;Single person with two children earning 67% of the average earning;PT;Portugal;2007;2007;49838.36
A;Annual;EUR;Euro;NET;Net earning;P1_CH2_AW67;Single person with two children earning 67% of the average earning;PT;Portugal;2007;2007;48792.77
A;Annual;PPS;Purchasing Power Standard;NET;Net earning;P1_CH2_AW67;Single person with two children earning 67% of the average earning;PT;Portugal;2007;2007;55343.45
A;Annual;NAC;National currency;NET;Net earning;P1_CH2_AW67;Single person with two children earning 67% of the average earning;PT;Portugal;2007;2007;55609.81
A;Annual;EUR;Euro;TOTAL;Total;CPL_CH2_AW100;One-earner couple with two children earning 100% of the average earning;PT;Portugal;2007;2007;54713.92
A;Annual;PPS;Purchasing Power Standard;TOTAL;Total;CPL_CH2_AW100;One-earner couple with two children earning 100% of the average earning;PT;Portugal;2007;2007;53212.53
A;Annual;NAC;National currency;TOTAL;Total;CPL_CH2_AW100;One-earner couple with two children earning 100% of the average earning;PT;Portugal;2007;2007;56049.53
A;Annual;EUR;Euro;GRS;Gross earning;CPL_CH2_AW100;One-earner couple with two children earning 100% of the average earning;PT;Portugal;2007;2007;59073.2
A;Annual;PPS;Purchasing Power Standard;GRS;Gross earning;CPL_CH2_AW100;One-earner couple with two children earning 100% of the average earning;PT;Portugal;2007;2007;60370.76
A;Annual;NAC;National currency;GRS;Gross earning;CPL_CH2_AW100;One-earner couple with two children earning 100% of the average earning;PT;Portugal;2007;2007;64259.46
A;Annual;EUR;Euro;TAX;Taxes;CPL_CH2_AW100;One-earner couple with two children earning 100% of the average earning;PT;Portugal;2007;2007;67120.37
A;Annual;PPS;Purchasing Power Standard;TAX;Taxes;CPL_CH2_AW100;One-earner couple with two children earning 100% of the average earning;PT;Portugal;2007;2007;69887.77
A;Annual;NAC;National currency;TAX;Taxes;CPL_CH2_AW100;One-earner couple with two children earning 100% of the average earning;PT;Portugal;2007;2007;25280.49
A;Annual;EUR;Euro;SOC;Social Security;CPL_CH2_AW100;One-earner couple with two children earning 100% of the average earning;PT;Portugal;2007;2007;26551.84
A;Annual;PPS;Purchasing Power Standard;SOC;Social Security;CPL_CH2_AW100;One-earner couple with two children earning 100% of the average earning;PT;Portugal;2007;2007;27274.35
A;Annual;NAC;National currency;SOC;Social Security;CPL_CH2_AW100;One-earner couple with two children earning 100% of the average earning;PT;Portugal;2007;2007;25764.88
A;Annual;EUR;Euro;FAM;Family allowances;CPL_CH2_AW100;One-earner couple with two children earning 100% of the average earning;PT;Portugal;2007;2007;27451.01
A;Annual;PPS;Purchasing Power Standard;FAM;Family allowances;CPL_CH2_AW100;One-earner couple with two children earning 100% of the average earning;PT;Portugal;2007;2007;28137.64
A;Annual;NAC;National currency;FAM;Family allowances;CPL_CH2_AW100;One-earner couple with two children earning 100% of the average earning;PT;Portugal;2007;2007;28994.09
A;Annual;EUR;Euro;NET;Net earning;CPL_CH2_AW100;One-earner couple with two children earning 100% of the average earning;PT;Portugal;2007;2007;30039.66
A;Annual;PPS;Purchasing Power Standard;NET;Net earning;CPL_CH2_AW100;One-earner couple with two children earning 100% of the average earning;PT;Portugal;2007;2007;27238.67
A;Annual;NAC;National currency;NET;Net earning;CPL_CH2_AW100;One-earner couple with two children earning 100% of the average earning;PT;Portugal;2007;2007;25167.55
A;Annual;EUR;Euro;TOTAL;Total;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;26623.22
A;Annual;PPS;Purchasing Power Standard;TOTAL;Total;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;26781.21
A;Annual;NAC;National currency;TOTAL;Total;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;29383.08
A;Annual;EUR;Euro;GRS;Gross earning;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;28537.0
A;Annual;PPS;Purchasing Power Standard;GRS;Gross earning;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;30398.69
A;Annual;NAC;National currency;GRS;Gross earning;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;34335.76
A;Annual;EUR;Euro;TAX;Taxes;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;30746.9
A;Annual;PPS;Purchasing Power Standard;TAX;Taxes;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;29162.22
A;Annual;NAC;National currency;TAX;Taxes;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;29237.54
A;Annual;EUR;Euro;SOC;Social Security;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;29936.75
A;Annual;PPS;Purchasing Power Standard;SOC;Social Security;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;
A;Annual;NAC;National currency;SOC;Social Security;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;
A;Annual;EUR;Euro;FAM;Family allowances;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;
A;Annual;PPS;Purchasing Power Standard;FAM;Family allowances;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;
A;Annual;NAC;National currency;FAM;Family allowances;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;
A;Annual;EUR;Euro;NET;Net earning;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;4703802700.07
A;Annual;PPS;Purchasing Power Standard;NET;Net earning;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;3312393846.15
A;Annual;NAC;National currency;NET;Net earning;CPL_CH2_AW100_33;Two-earner couple with two children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;3494681480.86
A;Annual;EUR;Euro;TOTAL;Total;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2007;2007;3577799450.12
A;Annual;PPS;Purchasing Power Standard;TOTAL;Total;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2007;2007;3715.94
A;Annual;NAC;National currency;TOTAL;Total;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2007;2007;4434.15
A;Annual;EUR;Euro;GRS;Gross earning;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2007;2007;4098.93
A;Annual;PPS;Purchasing Power Standard;GRS;Gross earning;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2007;2007;3591.0
A;Annual;NAC;National currency;GRS;Gross earning;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2007;2007;4110.49
A;Annual;EUR;Euro;TAX;Taxes;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2007;2007;3989.47
A;Annual;PPS;Purchasing Power Standard;TAX;Taxes;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2007;2007;4721.19
A;Annual;NAC;National currency;TAX;Taxes;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2007;2007;4403.17
A;Annual;EUR;Euro;SOC;Social Security;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2007;2007;4949.62
A;Annual;PPS;Purchasing Power Standard;SOC;Social Security;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2007;2007;5050.7
A;Annual;NAC;National currency;SOC;Social Security;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2007;2007;4880.91
A;Annual;EUR;Euro;FAM;Family allowances;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2007;2007;5307.47
A;Annual;PPS;Purchasing Power Standard;FAM;Family allowances;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2007;2007;5798.72
A;Annual;NAC;National currency;FAM;Family allowances;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2007;2007;5189.79
A;Annual;EUR;Euro;NET;Net earning;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2007;2007;4412.42
A;Annual;PPS;Purchasing Power Standard;NET;Net earning;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2007;2007;4993.16
A;Annual;NAC;National currency;NET;Net earning;CPL_CH2_AW100_67;Two-earner couple with two children, one earning 100% and the other 67% of the average earning;PT;Portugal;2007;2007;4646.42
A;Annual;EUR;Euro;TOTAL;Total;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2007;2007;4240.75
A;Annual;PPS;Purchasing Power Standard;TOTAL;Total;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2007;2007;4536.12
A;Annual;NAC;National currency;TOTAL;Total;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2007;2007;6329.0
A;Annual;EUR;Euro;GRS;Gross earning;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2007;2007;8209.45
A;Annual;PPS;Purchasing Power Standard;GRS;Gross earning;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2007;2007;23398.44
A;Annual;NAC;National currency;GRS;Gross earning;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2007;2007;25012.48
A;Annual;EUR;Euro;TAX;Taxes;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2007;2007;24428.75
A;Annual;PPS;Purchasing Power Standard;TAX;Taxes;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2007;2007;21629.5
A;Annual;NAC;National currency;TAX;Taxes;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2007;2007;20025.89
A;Annual;EUR;Euro;SOC;Social Security;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2007;2007;20473.13
A;Annual;PPS;Purchasing Power Standard;SOC;Social Security;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2007;2007;21031.79
A;Annual;NAC;National currency;SOC;Social Security;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2007;2007;20255.45
A;Annual;EUR;Euro;FAM;Family allowances;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2007;2007;19869.31
A;Annual;PPS;Purchasing Power Standard;FAM;Family allowances;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2007;2007;21527.14
A;Annual;NAC;National currency;FAM;Family allowances;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2007;2007;23024.42
A;Annual;EUR;Euro;NET;Net earning;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2007;2007;22526.39
A;Annual;PPS;Purchasing Power Standard;NET;Net earning;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2007;2007;24580.79
A;Annual;NAC;National currency;NET;Net earning;CPL_CH2_AW100_100;Two-earner couple with two children, both earning 100% of the average earning;PT;Portugal;2007;2007;23840.16
A;Annual;EUR;Euro;TOTAL;Total;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;24332.86
A;Annual;PPS;Purchasing Power Standard;TOTAL;Total;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;29587.53
A;Annual;NAC;National currency;TOTAL;Total;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;30026.83
A;Annual;EUR;Euro;GRS;Gross earning;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;29913.34
A;Annual;PPS;Purchasing Power Standard;GRS;Gross earning;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;30625.14
A;Annual;NAC;National currency;GRS;Gross earning;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;33036.27
A;Annual;EUR;Euro;TAX;Taxes;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;36986.72
A;Annual;PPS;Purchasing Power Standard;TAX;Taxes;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;38475.9
A;Annual;NAC;National currency;TAX;Taxes;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;38604.26
A;Annual;EUR;Euro;SOC;Social Security;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;39867.09
A;Annual;PPS;Purchasing Power Standard;SOC;Social Security;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;41485.64
A;Annual;NAC;National currency;SOC;Social Security;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;32328.09
A;Annual;EUR;Euro;FAM;Family allowances;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;29876.44
A;Annual;PPS;Purchasing Power Standard;FAM;Family allowances;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;26813.05
A;Annual;NAC;National currency;FAM;Family allowances;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;24005.88
A;Annual;EUR;Euro;NET;Net earning;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;23874.37
A;Annual;PPS;Purchasing Power Standard;NET;Net earning;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;23581.59
A;Annual;NAC;National currency;NET;Net earning;CPL_NCH_AW100_33;Two-earner couple without children, one earning 100% and the other 33% of the average earning;PT;Portugal;2007;2007;22378.9
A;Annual;EUR;Euro;TOTAL;Total;CPL_NCH_AW100_100;Two-earner couple without children, both earning 100% of the average earning;PT;Portugal;2007;2007;20250.47
A;Annual;PPS;Purchasing Power Standard;TOTAL;Total;CPL_NCH_AW100_100;Two-earner couple without children, both earning 100% of the average earning;PT;Portugal;2007;2007;21384.96
A;Annual;NAC;National currency;TOTAL;Total;CPL_NCH_AW100_100;Two-earner couple without children, both earning 100% of the average earning;PT;Portugal;2007;2007;24507.07
A;Annual;EUR;Euro;GRS;Gross earning;CPL_NCH_AW100_100;Two-earner couple without children, both earning 100% of the average earning;PT;Portugal;2007;2007;28326.77
A;Annual;PPS;Purchasing Power Standard;GRS;Gross earning;CPL_NCH_AW100_100;Two-earner couple without children, both earning 100% of the average earning;PT;Portugal;2007;2007;29605.09
A;Annual;NAC;National currency;GRS;Gross earning;CPL_NCH_AW100_100;Two-earner couple without children, both earning 100% of the average earning;PT;Portugal;2007;2007;31114.54
A;Annual;EUR;Euro;TAX;Taxes;CPL_NCH_AW100_100;Two-earner couple without children, both earning 100% of the average earning;PT;Portugal;2007;2007;24341.98
A;Annual;PPS;Purchasing Power Standard;TAX;Taxes;CPL_NCH_AW100_100;Two-earner couple without children, both earning 100% of the average earning;PT;Portugal;2007;2007;22844.98
A;Annual;NAC;National currency;TAX;Taxes;CPL_NCH_AW100_100;Two-earner couple without children, both earning 100% of the average earning;PT;Portugal;2007;2007;24203.56
A;Annual;EUR;Euro;SOC;Social Security;CPL_NCH_AW100_100;Two-earner couple without children, both earning 100% of the average earning;PT;Portugal;2007;2007;27302.05
A;Annual;PPS;Purchasing Power Standard;SOC;Social Security;CPL_NCH_AW100_100;Two-earner couple without children, both earning 100% of the average earning;PT;Portugal;2007;2007;25998.38
