freq;freq_label;unit;unit_label;sector;sector_label;na_item;na_item_label;geo;geo_label;time;time_label;value
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1312;State government;IGL_F4_EA20;Intergovernmental lending within EA20 (from 2023);PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1313;Local government;IGL_F4_EA20;Intergovernmental lending within EA20 (from 2023);PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1313;Local government;IGL_F4_EA20;Intergovernmental lending within EA20 (from 2023);PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1313;Local government;IGL_F4_EA20;Intergovernmental lending within EA20 (from 2023);PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1314;Social security funds;IGL_F4_EA20;Intergovernmental lending within EA20 (from 2023);PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1314;Social security funds;IGL_F4_EA20;Intergovernmental lending within EA20 (from 2023);PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1314;Social security funds;IGL_F4_EA20;Intergovernmental lending within EA20 (from 2023);PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1;Total economy;P51G;Gross fixed capital formation;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1;Total economy;P51G;Gross fixed capital formation;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1;Total economy;P51G;Gross fixed capital formation;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S13;General government;P51G;Gross fixed capital formation;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S13;General government;P51G;Gross fixed capital formation;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S13;General government;P51G;Gross fixed capital formation;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1311;Central government;P51G;Gross fixed capital formation;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1311;Central government;P51G;Gross fixed capital formation;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1311;Central government;P51G;Gross fixed capital formation;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1312;State government;P51G;Gross fixed capital formation;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1312;State government;P51G;Gross fixed capital formation;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1312;State government;P51G;Gross fixed capital formation;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1313;Local government;P51G;Gross fixed capital formation;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1313;Local government;P51G;Gross fixed capital formation;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1313;Local government;P51G;Gross fixed capital formation;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1314;Social security funds;P51G;Gross fixed capital formation;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1314;Social security funds;P51G;Gross fixed capital formation;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1314;Social security funds;P51G;Gross fixed capital formation;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1;Total economy;B1GQ;Gross domestic product at market prices;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1;Total economy;B1GQ;Gross domestic product at market prices;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1;Total economy;B1GQ;Gross domestic product at market prices;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S13;General government;B1GQ;Gross domestic product at market prices;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S13;General government;B1GQ;Gross domestic product at market prices;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S13;General government;B1GQ;Gross domestic product at market prices;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1311;Central government;B1GQ;Gross domestic product at market prices;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1311;Central government;B1GQ;Gross domestic product at market prices;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1311;Central government;B1GQ;Gross domestic product at market prices;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1312;State government;B1GQ;Gross domestic product at market prices;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1312;State government;B1GQ;Gross domestic product at market prices;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1312;State government;B1GQ;Gross domestic product at market prices;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1313;Local government;B1GQ;Gross domestic product at market prices;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1313;Local government;B1GQ;Gross domestic product at market prices;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1313;Local government;B1GQ;Gross domestic product at market prices;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1314;Social security funds;B1GQ;Gross domestic product at market prices;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1314;Social security funds;B1GQ;Gross domestic product at market prices;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1314;Social security funds;B1GQ;Gross domestic product at market prices;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1;Total economy;B9;Net lending (+)/net borrowing (-);PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1;Total economy;B9;Net lending (+)/net borrowing (-);PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1;Total economy;B9;Net lending (+)/net borrowing (-);PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S13;General government;B9;Net lending (+)/net borrowing (-);PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S13;General government;B9;Net lending (+)/net borrowing (-);PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S13;General government;B9;Net lending (+)/net borrowing (-);PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1311;Central government;B9;Net lending (+)/net borrowing (-);PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1311;Central government;B9;Net lending (+)/net borrowing (-);PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1311;Central government;B9;Net lending (+)/net borrowing (-);PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1312;State government;B9;Net lending (+)/net borrowing (-);PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1312;State government;B9;Net lending (+)/net borrowing (-);PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1312;State government;B9;Net lending (+)/net borrowing (-);PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1313;Local government;B9;Net lending (+)/net borrowing (-);PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1313;Local government;B9;Net lending (+)/net borrowing (-);PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1313;Local government;B9;Net lending (+)/net borrowing (-);PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1314;Social security funds;B9;Net lending (+)/net borrowing (-);PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1314;Social security funds;B9;Net lending (+)/net borrowing (-);PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1314;Social security funds;B9;Net lending (+)/net borrowing (-);PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1;Total economy;D41PAY;Interest, expenditure;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1;Total economy;D41PAY;Interest, expenditure;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1;Total economy;D41PAY;Interest, expenditure;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S13;General government;D41PAY;Interest, expenditure;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S13;General government;D41PAY;Interest, expenditure;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S13;General government;D41PAY;Interest, expenditure;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1311;Central government;D41PAY;Interest, expenditure;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1311;Central government;D41PAY;Interest, expenditure;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1311;Central government;D41PAY;Interest, expenditure;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1312;State government;D41PAY;Interest, expenditure;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1312;State government;D41PAY;Interest, expenditure;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1312;State government;D41PAY;Interest, expenditure;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1313;Local government;D41PAY;Interest, expenditure;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1313;Local government;D41PAY;Interest, expenditure;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1313;Local government;D41PAY;Interest, expenditure;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1314;Social security funds;D41PAY;Interest, expenditure;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1314;Social security funds;D41PAY;Interest, expenditure;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1314;Social security funds;D41PAY;Interest, expenditure;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1;Total economy;GD;Government consolidated gross debt;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1;Total economy;GD;Government consolidated gross debt;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1;Total economy;GD;Government consolidated gross debt;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S13;General government;GD;Government consolidated gross debt;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S13;General government;GD;Government consolidated gross debt;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S13;General government;GD;Government consolidated gross debt;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1311;Central government;GD;Government consolidated gross debt;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1311;Central government;GD;Government consolidated gross debt;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1311;Central government;GD;Government consolidated gross debt;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1312;State government;GD;Government consolidated gross debt;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1312;State government;GD;Government consolidated gross debt;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1312;State government;GD;Government consolidated gross debt;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1313;Local government;GD;Government consolidated gross debt;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1313;Local government;GD;Government consolidated gross debt;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1313;Local government;GD;Government consolidated gross debt;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1314;Social security funds;GD;Government consolidated gross debt;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1314;Social security funds;GD;Government consolidated gross debt;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1314;Social security funds;GD;Government consolidated gross debt;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1;Total economy;IGL_F4_EA19;Intergovernmental lending within EA19 (2015-2022);PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1;Total economy;IGL_F4_EA19;Intergovernmental lending within EA19 (2015-2022);PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1;Total economy;IGL_F4_EA19;Intergovernmental lending within EA19 (2015-2022);PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S13;General government;IGL_F4_EA19;Intergovernmental lending within EA19 (2015-2022);PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S13;General government;IGL_F4_EA19;Intergovernmental lending within EA19 (2015-2022);PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S13;General government;IGL_F4_EA19;Intergovernmental lending within EA19 (2015-2022);PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1311;Central government;IGL_F4_EA19;Intergovernmental lending within EA19 (2015-2022);PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1311;Central government;IGL_F4_EA19;Intergovernmental lending within EA19 (2015-2022);PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1311;Central government;IGL_F4_EA19;Intergovernmental lending within EA19 (2015-2022);PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1312;State government;IGL_F4_EA19;Intergovernmental lending within EA19 (2015-2022);PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1312;State government;IGL_F4_EA19;Intergovernmental lending within EA19 (2015-2022);PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1312;State government;IGL_F4_EA19;Intergovernmental lending within EA19 (2015-2022);PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1313;Local government;IGL_F4_EA19;Intergovernmental lending within EA19 (2015-2022);PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1313;Local government;IGL_F4_EA19;Intergovernmental lending within EA19 (2015-2022);PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1313;Local government;IGL_F4_EA19;Intergovernmental lending within EA19 (2015-2022);PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1314;Social security funds;IGL_F4_EA19;Intergovernmental lending within EA19 (2015-2022);PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1314;Social security funds;IGL_F4_EA19;Intergovernmental lending within EA19 (2015-2022);PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1314;Social security funds;IGL_F4_EA19;Intergovernmental lending within EA19 (2015-2022);PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1;Total economy;IGL_F4_EU27_2020;Intergovernmental lending within EU27 (from 2020);PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1;Total economy;IGL_F4_EU27_2020;Intergovernmental lending within EU27 (from 2020);PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1;Total economy;IGL_F4_EU27_2020;Intergovernmental lending within EU27 (from 2020);PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S13;General government;IGL_F4_EU27_2020;Intergovernmental lending within EU27 (from 2020);PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S13;General government;IGL_F4_EU27_2020;Intergovernmental lending within EU27 (from 2020);PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S13;General government;IGL_F4_EU27_2020;Intergovernmental lending within EU27 (from 2020);PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1311;Central government;IGL_F4_EU27_2020;Intergovernmental lending within EU27 (from 2020);PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1311;Central government;IGL_F4_EU27_2020;Intergovernmental lending within EU27 (from 2020);PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1311;Central government;IGL_F4_EU27_2020;Intergovernmental lending within EU27 (from 2020);PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1312;State government;IGL_F4_EU27_2020;Intergovernmental lending within EU27 (from 2020);PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1312;State government;IGL_F4_EU27_2020;Intergovernmental lending within EU27 (from 2020);PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1312;State government;IGL_F4_EU27_2020;Intergovernmental lending within EU27 (from 2020);PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1313;Local government;IGL_F4_EU27_2020;Intergovernmental lending within EU27 (from 2020);PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1313;Local government;IGL_F4_EU27_2020;Intergovernmental lending within EU27 (from 2020);PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1313;Local government;IGL_F4_EU27_2020;Intergovernmental lending within EU27 (from 2020);PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1314;Social security funds;IGL_F4_EU27_2020;Intergovernmental lending within EU27 (from 2020);PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1314;Social security funds;IGL_F4_EU27_2020;Intergovernmental lending within EU27 (from 2020);PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1314;Social security funds;IGL_F4_EU27_2020;Intergovernmental lending within EU27 (from 2020);PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1;Total economy;B5GQ;Gross national income at market prices;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1;Total economy;B5GQ;Gross national income at market prices;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1;Total economy;B5GQ;Gross national income at market prices;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S13;General government;B5GQ;Gross national income at market prices;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S13;General government;B5GQ;Gross national income at market prices;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S13;General government;B5GQ;Gross national income at market prices;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1311;Central government;B5GQ;Gross national income at market prices;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1311;Central government;B5GQ;Gross national income at market prices;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1311;Central government;B5GQ;Gross national income at market prices;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1312;State government;B5GQ;Gross national income at market prices;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1312;State government;B5GQ;Gross national income at market prices;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1312;State government;B5GQ;Gross national income at market prices;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1313;Local government;B5GQ;Gross national income at market prices;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1313;Local government;B5GQ;Gross national income at market prices;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1313;Local government;B5GQ;Gross national income at market prices;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1314;Social security funds;B5GQ;Gross national income at market prices;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1314;Social security funds;B5GQ;Gross national income at market prices;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1314;Social security funds;B5GQ;Gross national income at market prices;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1;Total economy;GD_F2;Government consolidated gross debt at face value - currency and deposits;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1;Total economy;GD_F2;Government consolidated gross debt at face value - currency and deposits;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1;Total economy;GD_F2;Government consolidated gross debt at face value - currency and deposits;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S13;General government;GD_F2;Government consolidated gross debt at face value - currency and deposits;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S13;General government;GD_F2;Government consolidated gross debt at face value - currency and deposits;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S13;General government;GD_F2;Government consolidated gross debt at face value - currency and deposits;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1311;Central government;GD_F2;Government consolidated gross debt at face value - currency and deposits;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1311;Central government;GD_F2;Government consolidated gross debt at face value - currency and deposits;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1311;Central government;GD_F2;Government consolidated gross debt at face value - currency and deposits;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1312;State government;GD_F2;Government consolidated gross debt at face value - currency and deposits;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1312;State government;GD_F2;Government consolidated gross debt at face value - currency and deposits;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1312;State government;GD_F2;Government consolidated gross debt at face value - currency and deposits;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1313;Local government;GD_F2;Government consolidated gross debt at face value - currency and deposits;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1313;Local government;GD_F2;Government consolidated gross debt at face value - currency and deposits;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1313;Local government;GD_F2;Government consolidated gross debt at face value - currency and deposits;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1314;Social security funds;GD_F2;Government consolidated gross debt at face value - currency and deposits;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1314;Social security funds;GD_F2;Government consolidated gross debt at face value - currency and deposits;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1314;Social security funds;GD_F2;Government consolidated gross debt at face value - currency and deposits;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1;Total economy;GD_F3;Government consolidated gross debt at face value - debt securities;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1;Total economy;GD_F3;Government consolidated gross debt at face value - debt securities;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1;Total economy;GD_F3;Government consolidated gross debt at face value - debt securities;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S13;General government;GD_F3;Government consolidated gross debt at face value - debt securities;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S13;General government;GD_F3;Government consolidated gross debt at face value - debt securities;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S13;General government;GD_F3;Government consolidated gross debt at face value - debt securities;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1311;Central government;GD_F3;Government consolidated gross debt at face value - debt securities;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1311;Central government;GD_F3;Government consolidated gross debt at face value - debt securities;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1311;Central government;GD_F3;Government consolidated gross debt at face value - debt securities;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1312;State government;GD_F3;Government consolidated gross debt at face value - debt securities;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1312;State government;GD_F3;Government consolidated gross debt at face value - debt securities;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1312;State government;GD_F3;Government consolidated gross debt at face value - debt securities;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1313;Local government;GD_F3;Government consolidated gross debt at face value - debt securities;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1313;Local government;GD_F3;Government consolidated gross debt at face value - debt securities;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1313;Local government;GD_F3;Government consolidated gross debt at face value - debt securities;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1314;Social security funds;GD_F3;Government consolidated gross debt at face value - debt securities;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1314;Social security funds;GD_F3;Government consolidated gross debt at face value - debt securities;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1314;Social security funds;GD_F3;Government consolidated gross debt at face value - debt securities;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1;Total economy;GD_F31;Government consolidated gross debt at face value - short-term debt securities;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1;Total economy;GD_F31;Government consolidated gross debt at face value - short-term debt securities;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1;Total economy;GD_F31;Government consolidated gross debt at face value - short-term debt securities;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S13;General government;GD_F31;Government consolidated gross debt at face value - short-term debt securities;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S13;General government;GD_F31;Government consolidated gross debt at face value - short-term debt securities;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S13;General government;GD_F31;Government consolidated gross debt at face value - short-term debt securities;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1311;Central government;GD_F31;Government consolidated gross debt at face value - short-term debt securities;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1311;Central government;GD_F31;Government consolidated gross debt at face value - short-term debt securities;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1311;Central government;GD_F31;Government consolidated gross debt at face value - short-term debt securities;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1312;State government;GD_F31;Government consolidated gross debt at face value - short-term debt securities;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1312;State government;GD_F31;Government consolidated gross debt at face value - short-term debt securities;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1312;State government;GD_F31;Government consolidated gross debt at face value - short-term debt securities;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1313;Local government;GD_F31;Government consolidated gross debt at face value - short-term debt securities;PT;Portugal;2004;2004;
A;Annual;MIO_NAC;Million units of national currency;S1313;Local government;GD_F31;Government consolidated gross debt at face value - short-term debt securities;PT;Portugal;2004;2004;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);S1313;Local government;GD_F31;Government consolidated gross debt at face value - short-term debt securities;PT;Portugal;2004;2004;
A;Annual;MIO_EUR;Million euro;S1314;Social security funds;GD_F31;Government consolidated gross debt at face value - short-term debt securities;PT;Portugal;2004;2004;
