freq;freq_label;unit;unit_label;icha11_hf;icha11_hf_label;geo;geo_label;time;time_label;value
A;Annual;NAC_HAB;National currency per inhabitant;TOT_HF;All financing schemes;PT;Portugal;1996;1996;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);TOT_HF;All financing schemes;PT;Portugal;1996;1996;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;TOT_HF;All financing schemes;PT;Portugal;1996;1996;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);TOT_HF;All financing schemes;PT;Portugal;1996;1996;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);TOT_HF;All financing schemes;PT;Portugal;1996;1996;
A;Annual;MIO_EUR;Million euro;HF1;Government schemes and compulsory contributory health care financing schemes;PT;Portugal;1996;1996;
A;Annual;EUR_HAB;Euro per inhabitant;HF1;Government schemes and compulsory contributory health care financing schemes;PT;Portugal;1996;1996;
A;Annual;MIO_NAC;Million units of national currency;HF1;Government schemes and compulsory contributory health care financing schemes;PT;Portugal;1996;1996;
A;Annual;NAC_HAB;National currency per inhabitant;HF1;Government schemes and compulsory contributory health care financing schemes;PT;Portugal;1996;1996;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HF1;Government schemes and compulsory contributory health care financing schemes;PT;Portugal;1996;1996;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HF1;Government schemes and compulsory contributory health care financing schemes;PT;Portugal;1996;1996;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HF1;Government schemes and compulsory contributory health care financing schemes;PT;Portugal;1996;1996;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HF1;Government schemes and compulsory contributory health care financing schemes;PT;Portugal;1996;1996;
A;Annual;MIO_EUR;Million euro;HF11;Government schemes;PT;Portugal;1996;1996;
A;Annual;EUR_HAB;Euro per inhabitant;HF11;Government schemes;PT;Portugal;1996;1996;
A;Annual;MIO_NAC;Million units of national currency;HF11;Government schemes;PT;Portugal;1996;1996;
A;Annual;NAC_HAB;National currency per inhabitant;HF11;Government schemes;PT;Portugal;1996;1996;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HF11;Government schemes;PT;Portugal;1996;1996;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HF11;Government schemes;PT;Portugal;1996;1996;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HF11;Government schemes;PT;Portugal;1996;1996;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HF11;Government schemes;PT;Portugal;1996;1996;
A;Annual;MIO_EUR;Million euro;HF12_13;Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA);PT;Portugal;1996;1996;
A;Annual;EUR_HAB;Euro per inhabitant;HF12_13;Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA);PT;Portugal;1996;1996;
A;Annual;MIO_NAC;Million units of national currency;HF12_13;Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA);PT;Portugal;1996;1996;
A;Annual;NAC_HAB;National currency per inhabitant;HF12_13;Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA);PT;Portugal;1996;1996;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HF12_13;Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA);PT;Portugal;1996;1996;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HF12_13;Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA);PT;Portugal;1996;1996;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HF12_13;Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA);PT;Portugal;1996;1996;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HF12_13;Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA);PT;Portugal;1996;1996;
A;Annual;MIO_EUR;Million euro;HF121;Social health insurance schemes;PT;Portugal;1996;1996;
A;Annual;EUR_HAB;Euro per inhabitant;HF121;Social health insurance schemes;PT;Portugal;1996;1996;
A;Annual;MIO_NAC;Million units of national currency;HF121;Social health insurance schemes;PT;Portugal;1996;1996;
A;Annual;NAC_HAB;National currency per inhabitant;HF121;Social health insurance schemes;PT;Portugal;1996;1996;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HF121;Social health insurance schemes;PT;Portugal;1996;1996;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HF121;Social health insurance schemes;PT;Portugal;1996;1996;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HF121;Social health insurance schemes;PT;Portugal;1996;1996;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HF121;Social health insurance schemes;PT;Portugal;1996;1996;
A;Annual;MIO_EUR;Million euro;HF122;Compulsory private insurance scheme;PT;Portugal;1996;1996;
A;Annual;EUR_HAB;Euro per inhabitant;HF122;Compulsory private insurance scheme;PT;Portugal;1996;1996;
A;Annual;MIO_NAC;Million units of national currency;HF122;Compulsory private insurance scheme;PT;Portugal;1996;1996;
A;Annual;NAC_HAB;National currency per inhabitant;HF122;Compulsory private insurance scheme;PT;Portugal;1996;1996;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HF122;Compulsory private insurance scheme;PT;Portugal;1996;1996;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HF122;Compulsory private insurance scheme;PT;Portugal;1996;1996;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HF122;Compulsory private insurance scheme;PT;Portugal;1996;1996;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HF122;Compulsory private insurance scheme;PT;Portugal;1996;1996;
A;Annual;MIO_EUR;Million euro;HF13;Compulsory medical savings accounts (CMSA);PT;Portugal;1996;1996;
A;Annual;EUR_HAB;Euro per inhabitant;HF13;Compulsory medical savings accounts (CMSA);PT;Portugal;1996;1996;
A;Annual;MIO_NAC;Million units of national currency;HF13;Compulsory medical savings accounts (CMSA);PT;Portugal;1996;1996;780.01
A;Annual;NAC_HAB;National currency per inhabitant;HF13;Compulsory medical savings accounts (CMSA);PT;Portugal;1996;1996;812.1
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HF13;Compulsory medical savings accounts (CMSA);PT;Portugal;1996;1996;834.23
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HF13;Compulsory medical savings accounts (CMSA);PT;Portugal;1996;1996;847.84
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HF13;Compulsory medical savings accounts (CMSA);PT;Portugal;1996;1996;871.9
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HF13;Compulsory medical savings accounts (CMSA);PT;Portugal;1996;1996;900.06
A;Annual;MIO_EUR;Million euro;HF2;Voluntary health care payment schemes;PT;Portugal;1996;1996;1028.71
A;Annual;EUR_HAB;Euro per inhabitant;HF2;Voluntary health care payment schemes;PT;Portugal;1996;1996;1128.59
A;Annual;MIO_NAC;Million units of national currency;HF2;Voluntary health care payment schemes;PT;Portugal;1996;1996;1161.96
A;Annual;NAC_HAB;National currency per inhabitant;HF2;Voluntary health care payment schemes;PT;Portugal;1996;1996;1115.31
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HF2;Voluntary health care payment schemes;PT;Portugal;1996;1996;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HF2;Voluntary health care payment schemes;PT;Portugal;1996;1996;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HF2;Voluntary health care payment schemes;PT;Portugal;1996;1996;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HF2;Voluntary health care payment schemes;PT;Portugal;1996;1996;
A;Annual;MIO_EUR;Million euro;HF21;Voluntary health insurance schemes;PT;Portugal;1996;1996;
A;Annual;EUR_HAB;Euro per inhabitant;HF21;Voluntary health insurance schemes;PT;Portugal;1996;1996;
A;Annual;MIO_NAC;Million units of national currency;HF21;Voluntary health insurance schemes;PT;Portugal;1996;1996;
A;Annual;NAC_HAB;National currency per inhabitant;HF21;Voluntary health insurance schemes;PT;Portugal;1996;1996;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HF21;Voluntary health insurance schemes;PT;Portugal;1996;1996;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HF21;Voluntary health insurance schemes;PT;Portugal;1996;1996;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HF21;Voluntary health insurance schemes;PT;Portugal;1996;1996;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HF21;Voluntary health insurance schemes;PT;Portugal;1996;1996;
A;Annual;MIO_EUR;Million euro;HF22;NPISH financing schemes;PT;Portugal;1996;1996;
A;Annual;EUR_HAB;Euro per inhabitant;HF22;NPISH financing schemes;PT;Portugal;1996;1996;
A;Annual;MIO_NAC;Million units of national currency;HF22;NPISH financing schemes;PT;Portugal;1996;1996;
A;Annual;NAC_HAB;National currency per inhabitant;HF22;NPISH financing schemes;PT;Portugal;1996;1996;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HF22;NPISH financing schemes;PT;Portugal;1996;1996;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HF22;NPISH financing schemes;PT;Portugal;1996;1996;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HF22;NPISH financing schemes;PT;Portugal;1996;1996;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HF22;NPISH financing schemes;PT;Portugal;1996;1996;
A;Annual;MIO_EUR;Million euro;HF23;Enterprise financing schemes;PT;Portugal;1996;1996;
A;Annual;EUR_HAB;Euro per inhabitant;HF23;Enterprise financing schemes;PT;Portugal;1996;1996;
A;Annual;MIO_NAC;Million units of national currency;HF23;Enterprise financing schemes;PT;Portugal;1996;1996;
A;Annual;NAC_HAB;National currency per inhabitant;HF23;Enterprise financing schemes;PT;Portugal;1996;1996;789.46
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HF23;Enterprise financing schemes;PT;Portugal;1996;1996;821.73
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HF23;Enterprise financing schemes;PT;Portugal;1996;1996;843.79
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HF23;Enterprise financing schemes;PT;Portugal;1996;1996;857.25
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HF23;Enterprise financing schemes;PT;Portugal;1996;1996;881.37
A;Annual;MIO_EUR;Million euro;HF3;Household out-of-pocket payment;PT;Portugal;1996;1996;909.87
A;Annual;EUR_HAB;Euro per inhabitant;HF3;Household out-of-pocket payment;PT;Portugal;1996;1996;1039.7
A;Annual;MIO_NAC;Million units of national currency;HF3;Household out-of-pocket payment;PT;Portugal;1996;1996;1140.06
A;Annual;NAC_HAB;National currency per inhabitant;HF3;Household out-of-pocket payment;PT;Portugal;1996;1996;1173.43
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HF3;Household out-of-pocket payment;PT;Portugal;1996;1996;1126.54
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HF3;Household out-of-pocket payment;PT;Portugal;1996;1996;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HF3;Household out-of-pocket payment;PT;Portugal;1996;1996;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HF3;Household out-of-pocket payment;PT;Portugal;1996;1996;
A;Annual;MIO_EUR;Million euro;HF31;Out-of-pocket excluding cost-sharing;PT;Portugal;1996;1996;
A;Annual;EUR_HAB;Euro per inhabitant;HF31;Out-of-pocket excluding cost-sharing;PT;Portugal;1996;1996;
A;Annual;MIO_NAC;Million units of national currency;HF31;Out-of-pocket excluding cost-sharing;PT;Portugal;1996;1996;
A;Annual;NAC_HAB;National currency per inhabitant;HF31;Out-of-pocket excluding cost-sharing;PT;Portugal;1996;1996;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HF31;Out-of-pocket excluding cost-sharing;PT;Portugal;1996;1996;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HF31;Out-of-pocket excluding cost-sharing;PT;Portugal;1996;1996;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HF31;Out-of-pocket excluding cost-sharing;PT;Portugal;1996;1996;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HF31;Out-of-pocket excluding cost-sharing;PT;Portugal;1996;1996;
A;Annual;MIO_EUR;Million euro;HF32;Cost sharing with third-party payers;PT;Portugal;1996;1996;
A;Annual;EUR_HAB;Euro per inhabitant;HF32;Cost sharing with third-party payers;PT;Portugal;1996;1996;
A;Annual;MIO_NAC;Million units of national currency;HF32;Cost sharing with third-party payers;PT;Portugal;1996;1996;
A;Annual;NAC_HAB;National currency per inhabitant;HF32;Cost sharing with third-party payers;PT;Portugal;1996;1996;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HF32;Cost sharing with third-party payers;PT;Portugal;1996;1996;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HF32;Cost sharing with third-party payers;PT;Portugal;1996;1996;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HF32;Cost sharing with third-party payers;PT;Portugal;1996;1996;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HF32;Cost sharing with third-party payers;PT;Portugal;1996;1996;
A;Annual;MIO_EUR;Million euro;HF4;Rest of the world financing schemes (non-resident);PT;Portugal;1996;1996;
A;Annual;EUR_HAB;Euro per inhabitant;HF4;Rest of the world financing schemes (non-resident);PT;Portugal;1996;1996;
A;Annual;MIO_NAC;Million units of national currency;HF4;Rest of the world financing schemes (non-resident);PT;Portugal;1996;1996;
A;Annual;NAC_HAB;National currency per inhabitant;HF4;Rest of the world financing schemes (non-resident);PT;Portugal;1996;1996;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HF4;Rest of the world financing schemes (non-resident);PT;Portugal;1996;1996;793.69
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HF4;Rest of the world financing schemes (non-resident);PT;Portugal;1996;1996;827.99
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HF4;Rest of the world financing schemes (non-resident);PT;Portugal;1996;1996;847.98
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HF4;Rest of the world financing schemes (non-resident);PT;Portugal;1996;1996;860.99
A;Annual;MIO_EUR;Million euro;HF_UNK;Financing schemes unknown;PT;Portugal;1996;1996;887.87
A;Annual;EUR_HAB;Euro per inhabitant;HF_UNK;Financing schemes unknown;PT;Portugal;1996;1996;917.77
A;Annual;MIO_NAC;Million units of national currency;HF_UNK;Financing schemes unknown;PT;Portugal;1996;1996;1039.15
A;Annual;NAC_HAB;National currency per inhabitant;HF_UNK;Financing schemes unknown;PT;Portugal;1996;1996;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HF_UNK;Financing schemes unknown;PT;Portugal;1996;1996;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HF_UNK;Financing schemes unknown;PT;Portugal;1996;1996;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HF_UNK;Financing schemes unknown;PT;Portugal;1996;1996;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HF_UNK;Financing schemes unknown;PT;Portugal;1996;1996;
A;Annual;MIO_EUR;Million euro;TOT_HF;All financing schemes;PT;Portugal;1997;1997;
A;Annual;EUR_HAB;Euro per inhabitant;TOT_HF;All financing schemes;PT;Portugal;1997;1997;
A;Annual;MIO_NAC;Million units of national currency;TOT_HF;All financing schemes;PT;Portugal;1997;1997;
A;Annual;NAC_HAB;National currency per inhabitant;TOT_HF;All financing schemes;PT;Portugal;1997;1997;0.0
A;Annual;MIO_PPS;Million purchasing power standards (PPS);TOT_HF;All financing schemes;PT;Portugal;1997;1997;0.0
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;TOT_HF;All financing schemes;PT;Portugal;1997;1997;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);TOT_HF;All financing schemes;PT;Portugal;1997;1997;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);TOT_HF;All financing schemes;PT;Portugal;1997;1997;
A;Annual;MIO_EUR;Million euro;HF1;Government schemes and compulsory contributory health care financing schemes;PT;Portugal;1997;1997;
A;Annual;EUR_HAB;Euro per inhabitant;HF1;Government schemes and compulsory contributory health care financing schemes;PT;Portugal;1997;1997;
A;Annual;MIO_NAC;Million units of national currency;HF1;Government schemes and compulsory contributory health care financing schemes;PT;Portugal;1997;1997;
A;Annual;NAC_HAB;National currency per inhabitant;HF1;Government schemes and compulsory contributory health care financing schemes;PT;Portugal;1997;1997;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HF1;Government schemes and compulsory contributory health care financing schemes;PT;Portugal;1997;1997;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HF1;Government schemes and compulsory contributory health care financing schemes;PT;Portugal;1997;1997;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HF1;Government schemes and compulsory contributory health care financing schemes;PT;Portugal;1997;1997;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HF1;Government schemes and compulsory contributory health care financing schemes;PT;Portugal;1997;1997;
A;Annual;MIO_EUR;Million euro;HF11;Government schemes;PT;Portugal;1997;1997;
A;Annual;EUR_HAB;Euro per inhabitant;HF11;Government schemes;PT;Portugal;1997;1997;
A;Annual;MIO_NAC;Million units of national currency;HF11;Government schemes;PT;Portugal;1997;1997;
A;Annual;NAC_HAB;National currency per inhabitant;HF11;Government schemes;PT;Portugal;1997;1997;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HF11;Government schemes;PT;Portugal;1997;1997;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HF11;Government schemes;PT;Portugal;1997;1997;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HF11;Government schemes;PT;Portugal;1997;1997;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HF11;Government schemes;PT;Portugal;1997;1997;
A;Annual;MIO_EUR;Million euro;HF12_13;Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA);PT;Portugal;1997;1997;
A;Annual;EUR_HAB;Euro per inhabitant;HF12_13;Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA);PT;Portugal;1997;1997;
A;Annual;MIO_NAC;Million units of national currency;HF12_13;Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA);PT;Portugal;1997;1997;
A;Annual;NAC_HAB;National currency per inhabitant;HF12_13;Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA);PT;Portugal;1997;1997;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HF12_13;Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA);PT;Portugal;1997;1997;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HF12_13;Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA);PT;Portugal;1997;1997;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HF12_13;Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA);PT;Portugal;1997;1997;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HF12_13;Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA);PT;Portugal;1997;1997;
A;Annual;MIO_EUR;Million euro;HF121;Social health insurance schemes;PT;Portugal;1997;1997;
A;Annual;EUR_HAB;Euro per inhabitant;HF121;Social health insurance schemes;PT;Portugal;1997;1997;
A;Annual;MIO_NAC;Million units of national currency;HF121;Social health insurance schemes;PT;Portugal;1997;1997;
A;Annual;NAC_HAB;National currency per inhabitant;HF121;Social health insurance schemes;PT;Portugal;1997;1997;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HF121;Social health insurance schemes;PT;Portugal;1997;1997;0.0
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HF121;Social health insurance schemes;PT;Portugal;1997;1997;0.0
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HF121;Social health insurance schemes;PT;Portugal;1997;1997;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HF121;Social health insurance schemes;PT;Portugal;1997;1997;
A;Annual;MIO_EUR;Million euro;HF122;Compulsory private insurance scheme;PT;Portugal;1997;1997;
A;Annual;EUR_HAB;Euro per inhabitant;HF122;Compulsory private insurance scheme;PT;Portugal;1997;1997;
A;Annual;MIO_NAC;Million units of national currency;HF122;Compulsory private insurance scheme;PT;Portugal;1997;1997;
A;Annual;NAC_HAB;National currency per inhabitant;HF122;Compulsory private insurance scheme;PT;Portugal;1997;1997;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HF122;Compulsory private insurance scheme;PT;Portugal;1997;1997;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HF122;Compulsory private insurance scheme;PT;Portugal;1997;1997;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HF122;Compulsory private insurance scheme;PT;Portugal;1997;1997;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HF122;Compulsory private insurance scheme;PT;Portugal;1997;1997;
A;Annual;MIO_EUR;Million euro;HF13;Compulsory medical savings accounts (CMSA);PT;Portugal;1997;1997;
A;Annual;EUR_HAB;Euro per inhabitant;HF13;Compulsory medical savings accounts (CMSA);PT;Portugal;1997;1997;
A;Annual;MIO_NAC;Million units of national currency;HF13;Compulsory medical savings accounts (CMSA);PT;Portugal;1997;1997;
A;Annual;NAC_HAB;National currency per inhabitant;HF13;Compulsory medical savings accounts (CMSA);PT;Portugal;1997;1997;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HF13;Compulsory medical savings accounts (CMSA);PT;Portugal;1997;1997;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HF13;Compulsory medical savings accounts (CMSA);PT;Portugal;1997;1997;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HF13;Compulsory medical savings accounts (CMSA);PT;Portugal;1997;1997;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HF13;Compulsory medical savings accounts (CMSA);PT;Portugal;1997;1997;
A;Annual;MIO_EUR;Million euro;HF2;Voluntary health care payment schemes;PT;Portugal;1997;1997;
A;Annual;EUR_HAB;Euro per inhabitant;HF2;Voluntary health care payment schemes;PT;Portugal;1997;1997;
A;Annual;MIO_NAC;Million units of national currency;HF2;Voluntary health care payment schemes;PT;Portugal;1997;1997;
A;Annual;NAC_HAB;National currency per inhabitant;HF2;Voluntary health care payment schemes;PT;Portugal;1997;1997;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HF2;Voluntary health care payment schemes;PT;Portugal;1997;1997;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HF2;Voluntary health care payment schemes;PT;Portugal;1997;1997;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HF2;Voluntary health care payment schemes;PT;Portugal;1997;1997;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HF2;Voluntary health care payment schemes;PT;Portugal;1997;1997;
A;Annual;MIO_EUR;Million euro;HF21;Voluntary health insurance schemes;PT;Portugal;1997;1997;
A;Annual;EUR_HAB;Euro per inhabitant;HF21;Voluntary health insurance schemes;PT;Portugal;1997;1997;
A;Annual;MIO_NAC;Million units of national currency;HF21;Voluntary health insurance schemes;PT;Portugal;1997;1997;
A;Annual;NAC_HAB;National currency per inhabitant;HF21;Voluntary health insurance schemes;PT;Portugal;1997;1997;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HF21;Voluntary health insurance schemes;PT;Portugal;1997;1997;0.0
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HF21;Voluntary health insurance schemes;PT;Portugal;1997;1997;0.0
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HF21;Voluntary health insurance schemes;PT;Portugal;1997;1997;0.0
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HF21;Voluntary health insurance schemes;PT;Portugal;1997;1997;
A;Annual;MIO_EUR;Million euro;HF22;NPISH financing schemes;PT;Portugal;1997;1997;
A;Annual;EUR_HAB;Euro per inhabitant;HF22;NPISH financing schemes;PT;Portugal;1997;1997;
A;Annual;MIO_NAC;Million units of national currency;HF22;NPISH financing schemes;PT;Portugal;1997;1997;
A;Annual;NAC_HAB;National currency per inhabitant;HF22;NPISH financing schemes;PT;Portugal;1997;1997;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HF22;NPISH financing schemes;PT;Portugal;1997;1997;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HF22;NPISH financing schemes;PT;Portugal;1997;1997;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HF22;NPISH financing schemes;PT;Portugal;1997;1997;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HF22;NPISH financing schemes;PT;Portugal;1997;1997;
A;Annual;MIO_EUR;Million euro;HF23;Enterprise financing schemes;PT;Portugal;1997;1997;
A;Annual;EUR_HAB;Euro per inhabitant;HF23;Enterprise financing schemes;PT;Portugal;1997;1997;
A;Annual;MIO_NAC;Million units of national currency;HF23;Enterprise financing schemes;PT;Portugal;1997;1997;
A;Annual;NAC_HAB;National currency per inhabitant;HF23;Enterprise financing schemes;PT;Portugal;1997;1997;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HF23;Enterprise financing schemes;PT;Portugal;1997;1997;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HF23;Enterprise financing schemes;PT;Portugal;1997;1997;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HF23;Enterprise financing schemes;PT;Portugal;1997;1997;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HF23;Enterprise financing schemes;PT;Portugal;1997;1997;
A;Annual;MIO_EUR;Million euro;HF3;Household out-of-pocket payment;PT;Portugal;1997;1997;
A;Annual;EUR_HAB;Euro per inhabitant;HF3;Household out-of-pocket payment;PT;Portugal;1997;1997;
A;Annual;MIO_NAC;Million units of national currency;HF3;Household out-of-pocket payment;PT;Portugal;1997;1997;
A;Annual;NAC_HAB;National currency per inhabitant;HF3;Household out-of-pocket payment;PT;Portugal;1997;1997;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HF3;Household out-of-pocket payment;PT;Portugal;1997;1997;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HF3;Household out-of-pocket payment;PT;Portugal;1997;1997;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HF3;Household out-of-pocket payment;PT;Portugal;1997;1997;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HF3;Household out-of-pocket payment;PT;Portugal;1997;1997;
A;Annual;MIO_EUR;Million euro;HF31;Out-of-pocket excluding cost-sharing;PT;Portugal;1997;1997;
A;Annual;EUR_HAB;Euro per inhabitant;HF31;Out-of-pocket excluding cost-sharing;PT;Portugal;1997;1997;
A;Annual;MIO_NAC;Million units of national currency;HF31;Out-of-pocket excluding cost-sharing;PT;Portugal;1997;1997;
A;Annual;NAC_HAB;National currency per inhabitant;HF31;Out-of-pocket excluding cost-sharing;PT;Portugal;1997;1997;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HF31;Out-of-pocket excluding cost-sharing;PT;Portugal;1997;1997;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HF31;Out-of-pocket excluding cost-sharing;PT;Portugal;1997;1997;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HF31;Out-of-pocket excluding cost-sharing;PT;Portugal;1997;1997;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HF31;Out-of-pocket excluding cost-sharing;PT;Portugal;1997;1997;
A;Annual;MIO_EUR;Million euro;HF32;Cost sharing with third-party payers;PT;Portugal;1997;1997;
