freq;freq_label;unit;unit_label;na_item;na_item_label;geo;geo_label;time;time_label;value
A;Annual;PD15_NAC;Price index (implicit deflator), 2015=100, national currency;P51G;Gross fixed capital formation;PT;Portugal;1980;1980;
A;Annual;PD10_NAC;Price index (implicit deflator), 2010=100, national currency;P51G;Gross fixed capital formation;PT;Portugal;1980;1980;
A;Annual;PD05_NAC;Price index (implicit deflator), 2005=100, national currency;P51G;Gross fixed capital formation;PT;Portugal;1980;1980;
A;Annual;PD_PCH_PRE_EUR;Price index (implicit deflator), percentage change on previous period, euro;P51G;Gross fixed capital formation;PT;Portugal;1980;1980;
A;Annual;PD_PCH_PRE_NAC;Price index (implicit deflator), percentage change on previous period, national currency;P51G;Gross fixed capital formation;PT;Portugal;1980;1980;
A;Annual;CLV_I20;Chain linked volumes, index 2020=100;P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CLV_I15;Chain linked volumes, index 2015=100;P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CLV_I10;Chain linked volumes, index 2010=100;P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CLV_I05;Chain linked volumes, index 2005=100;P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;PC_EU27_2020_MEUR_CP;Percentage of EU27 (from 2020) total (based on million euro), current prices;P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;PC_EU27_2020_MPPS_CP;Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices;P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CP_MEUR;Current prices, million euro;P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CP_MNAC;Current prices, million units of national currency;P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CP_MPPS_EU27_2020;Current prices, million purchasing power standards (PPS, EU27 from 2020);P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CLV20_MEUR;Chain linked volumes (2020), million euro;P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CLV15_MEUR;Chain linked volumes (2015), million euro;P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CLV10_MEUR;Chain linked volumes (2010), million euro;P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CLV05_MEUR;Chain linked volumes (2005), million euro;P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CLV20_MNAC;Chain linked volumes (2020), million units of national currency;P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CLV15_MNAC;Chain linked volumes (2015), million units of national currency;P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CLV10_MNAC;Chain linked volumes (2010), million units of national currency;P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CLV05_MNAC;Chain linked volumes (2005), million units of national currency;P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CLV_PCH_PRE;Chain linked volumes, percentage change on previous period;P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;PYP_MEUR;Previous year prices, million euro;P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;PYP_MNAC;Previous year prices, million units of national currency;P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CON_PPCH_PRE;Contribution to GDP growth, percentage point change on previous period;P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;PD20_EUR;Price index (implicit deflator), 2020=100, euro;P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;PD15_EUR;Price index (implicit deflator), 2015=100, euro;P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;PD10_EUR;Price index (implicit deflator), 2010=100, euro;P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;PD05_EUR;Price index (implicit deflator), 2005=100, euro;P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;PD20_NAC;Price index (implicit deflator), 2020=100, national currency;P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;PD15_NAC;Price index (implicit deflator), 2015=100, national currency;P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;PD10_NAC;Price index (implicit deflator), 2010=100, national currency;P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;PD05_NAC;Price index (implicit deflator), 2005=100, national currency;P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;PD_PCH_PRE_EUR;Price index (implicit deflator), percentage change on previous period, euro;P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;PD_PCH_PRE_NAC;Price index (implicit deflator), percentage change on previous period, national currency;P52_P53;Changes in inventories and acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CLV_I20;Chain linked volumes, index 2020=100;P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;CLV_I15;Chain linked volumes, index 2015=100;P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;CLV_I10;Chain linked volumes, index 2010=100;P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;CLV_I05;Chain linked volumes, index 2005=100;P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;PC_EU27_2020_MEUR_CP;Percentage of EU27 (from 2020) total (based on million euro), current prices;P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;PC_EU27_2020_MPPS_CP;Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices;P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;CP_MEUR;Current prices, million euro;P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;CP_MNAC;Current prices, million units of national currency;P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;CP_MPPS_EU27_2020;Current prices, million purchasing power standards (PPS, EU27 from 2020);P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;CLV20_MEUR;Chain linked volumes (2020), million euro;P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;CLV15_MEUR;Chain linked volumes (2015), million euro;P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;CLV10_MEUR;Chain linked volumes (2010), million euro;P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;CLV05_MEUR;Chain linked volumes (2005), million euro;P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;CLV20_MNAC;Chain linked volumes (2020), million units of national currency;P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;CLV15_MNAC;Chain linked volumes (2015), million units of national currency;P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;CLV10_MNAC;Chain linked volumes (2010), million units of national currency;P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;CLV05_MNAC;Chain linked volumes (2005), million units of national currency;P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;CLV_PCH_PRE;Chain linked volumes, percentage change on previous period;P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;PYP_MEUR;Previous year prices, million euro;P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;PYP_MNAC;Previous year prices, million units of national currency;P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;CON_PPCH_PRE;Contribution to GDP growth, percentage point change on previous period;P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;PD20_EUR;Price index (implicit deflator), 2020=100, euro;P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;PD15_EUR;Price index (implicit deflator), 2015=100, euro;P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;PD10_EUR;Price index (implicit deflator), 2010=100, euro;P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;PD05_EUR;Price index (implicit deflator), 2005=100, euro;P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;PD20_NAC;Price index (implicit deflator), 2020=100, national currency;P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;PD15_NAC;Price index (implicit deflator), 2015=100, national currency;P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;PD10_NAC;Price index (implicit deflator), 2010=100, national currency;P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;PD05_NAC;Price index (implicit deflator), 2005=100, national currency;P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;PD_PCH_PRE_EUR;Price index (implicit deflator), percentage change on previous period, euro;P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;PD_PCH_PRE_NAC;Price index (implicit deflator), percentage change on previous period, national currency;P52;Changes in inventories;PT;Portugal;1980;1980;
A;Annual;CLV_I20;Chain linked volumes, index 2020=100;P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CLV_I15;Chain linked volumes, index 2015=100;P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CLV_I10;Chain linked volumes, index 2010=100;P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CLV_I05;Chain linked volumes, index 2005=100;P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;PC_EU27_2020_MEUR_CP;Percentage of EU27 (from 2020) total (based on million euro), current prices;P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;PC_EU27_2020_MPPS_CP;Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices;P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CP_MEUR;Current prices, million euro;P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CP_MNAC;Current prices, million units of national currency;P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CP_MPPS_EU27_2020;Current prices, million purchasing power standards (PPS, EU27 from 2020);P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CLV20_MEUR;Chain linked volumes (2020), million euro;P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CLV15_MEUR;Chain linked volumes (2015), million euro;P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CLV10_MEUR;Chain linked volumes (2010), million euro;P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CLV05_MEUR;Chain linked volumes (2005), million euro;P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CLV20_MNAC;Chain linked volumes (2020), million units of national currency;P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CLV15_MNAC;Chain linked volumes (2015), million units of national currency;P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CLV10_MNAC;Chain linked volumes (2010), million units of national currency;P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CLV05_MNAC;Chain linked volumes (2005), million units of national currency;P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CLV_PCH_PRE;Chain linked volumes, percentage change on previous period;P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;PYP_MEUR;Previous year prices, million euro;P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;PYP_MNAC;Previous year prices, million units of national currency;P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CON_PPCH_PRE;Contribution to GDP growth, percentage point change on previous period;P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;PD20_EUR;Price index (implicit deflator), 2020=100, euro;P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;PD15_EUR;Price index (implicit deflator), 2015=100, euro;P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;PD10_EUR;Price index (implicit deflator), 2010=100, euro;P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;PD05_EUR;Price index (implicit deflator), 2005=100, euro;P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;PD20_NAC;Price index (implicit deflator), 2020=100, national currency;P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;PD15_NAC;Price index (implicit deflator), 2015=100, national currency;P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;PD10_NAC;Price index (implicit deflator), 2010=100, national currency;P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;PD05_NAC;Price index (implicit deflator), 2005=100, national currency;P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;PD_PCH_PRE_EUR;Price index (implicit deflator), percentage change on previous period, euro;P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;PD_PCH_PRE_NAC;Price index (implicit deflator), percentage change on previous period, national currency;P53;Acquisitions less disposals of valuables;PT;Portugal;1980;1980;
A;Annual;CLV_I20;Chain linked volumes, index 2020=100;P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;CLV_I15;Chain linked volumes, index 2015=100;P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;CLV_I10;Chain linked volumes, index 2010=100;P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;CLV_I05;Chain linked volumes, index 2005=100;P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;PC_EU27_2020_MEUR_CP;Percentage of EU27 (from 2020) total (based on million euro), current prices;P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;PC_EU27_2020_MPPS_CP;Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices;P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;CP_MEUR;Current prices, million euro;P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;CP_MNAC;Current prices, million units of national currency;P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;CP_MPPS_EU27_2020;Current prices, million purchasing power standards (PPS, EU27 from 2020);P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;CLV20_MEUR;Chain linked volumes (2020), million euro;P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;CLV15_MEUR;Chain linked volumes (2015), million euro;P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;CLV10_MEUR;Chain linked volumes (2010), million euro;P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;CLV05_MEUR;Chain linked volumes (2005), million euro;P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;CLV20_MNAC;Chain linked volumes (2020), million units of national currency;P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;CLV15_MNAC;Chain linked volumes (2015), million units of national currency;P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;CLV10_MNAC;Chain linked volumes (2010), million units of national currency;P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;CLV05_MNAC;Chain linked volumes (2005), million units of national currency;P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;CLV_PCH_PRE;Chain linked volumes, percentage change on previous period;P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;PYP_MEUR;Previous year prices, million euro;P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;PYP_MNAC;Previous year prices, million units of national currency;P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;CON_PPCH_PRE;Contribution to GDP growth, percentage point change on previous period;P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;PD20_EUR;Price index (implicit deflator), 2020=100, euro;P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;PD15_EUR;Price index (implicit deflator), 2015=100, euro;P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;PD10_EUR;Price index (implicit deflator), 2010=100, euro;P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;PD05_EUR;Price index (implicit deflator), 2005=100, euro;P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;PD20_NAC;Price index (implicit deflator), 2020=100, national currency;P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;PD15_NAC;Price index (implicit deflator), 2015=100, national currency;P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;PD10_NAC;Price index (implicit deflator), 2010=100, national currency;P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;PD05_NAC;Price index (implicit deflator), 2005=100, national currency;P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;PD_PCH_PRE_EUR;Price index (implicit deflator), percentage change on previous period, euro;P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;PD_PCH_PRE_NAC;Price index (implicit deflator), percentage change on previous period, national currency;P6;Exports of goods and services;PT;Portugal;1980;1980;
A;Annual;CLV_I20;Chain linked volumes, index 2020=100;P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;CLV_I15;Chain linked volumes, index 2015=100;P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;CLV_I10;Chain linked volumes, index 2010=100;P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;CLV_I05;Chain linked volumes, index 2005=100;P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;PC_EU27_2020_MEUR_CP;Percentage of EU27 (from 2020) total (based on million euro), current prices;P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;PC_EU27_2020_MPPS_CP;Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices;P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;CP_MEUR;Current prices, million euro;P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;CP_MNAC;Current prices, million units of national currency;P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;CP_MPPS_EU27_2020;Current prices, million purchasing power standards (PPS, EU27 from 2020);P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;CLV20_MEUR;Chain linked volumes (2020), million euro;P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;CLV15_MEUR;Chain linked volumes (2015), million euro;P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;CLV10_MEUR;Chain linked volumes (2010), million euro;P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;CLV05_MEUR;Chain linked volumes (2005), million euro;P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;CLV20_MNAC;Chain linked volumes (2020), million units of national currency;P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;CLV15_MNAC;Chain linked volumes (2015), million units of national currency;P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;CLV10_MNAC;Chain linked volumes (2010), million units of national currency;P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;CLV05_MNAC;Chain linked volumes (2005), million units of national currency;P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;CLV_PCH_PRE;Chain linked volumes, percentage change on previous period;P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;PYP_MEUR;Previous year prices, million euro;P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;PYP_MNAC;Previous year prices, million units of national currency;P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;CON_PPCH_PRE;Contribution to GDP growth, percentage point change on previous period;P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;PD20_EUR;Price index (implicit deflator), 2020=100, euro;P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;PD15_EUR;Price index (implicit deflator), 2015=100, euro;P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;PD10_EUR;Price index (implicit deflator), 2010=100, euro;P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;PD05_EUR;Price index (implicit deflator), 2005=100, euro;P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;PD20_NAC;Price index (implicit deflator), 2020=100, national currency;P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;PD15_NAC;Price index (implicit deflator), 2015=100, national currency;P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;PD10_NAC;Price index (implicit deflator), 2010=100, national currency;P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;PD05_NAC;Price index (implicit deflator), 2005=100, national currency;P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;PD_PCH_PRE_EUR;Price index (implicit deflator), percentage change on previous period, euro;P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;PD_PCH_PRE_NAC;Price index (implicit deflator), percentage change on previous period, national currency;P61;Exports of goods;PT;Portugal;1980;1980;
A;Annual;CLV_I20;Chain linked volumes, index 2020=100;P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;CLV_I15;Chain linked volumes, index 2015=100;P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;CLV_I10;Chain linked volumes, index 2010=100;P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;CLV_I05;Chain linked volumes, index 2005=100;P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;PC_EU27_2020_MEUR_CP;Percentage of EU27 (from 2020) total (based on million euro), current prices;P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;PC_EU27_2020_MPPS_CP;Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices;P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;CP_MEUR;Current prices, million euro;P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;CP_MNAC;Current prices, million units of national currency;P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;CP_MPPS_EU27_2020;Current prices, million purchasing power standards (PPS, EU27 from 2020);P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;CLV20_MEUR;Chain linked volumes (2020), million euro;P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;CLV15_MEUR;Chain linked volumes (2015), million euro;P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;CLV10_MEUR;Chain linked volumes (2010), million euro;P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;CLV05_MEUR;Chain linked volumes (2005), million euro;P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;CLV20_MNAC;Chain linked volumes (2020), million units of national currency;P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;CLV15_MNAC;Chain linked volumes (2015), million units of national currency;P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;CLV10_MNAC;Chain linked volumes (2010), million units of national currency;P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;CLV05_MNAC;Chain linked volumes (2005), million units of national currency;P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;CLV_PCH_PRE;Chain linked volumes, percentage change on previous period;P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;PYP_MEUR;Previous year prices, million euro;P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;PYP_MNAC;Previous year prices, million units of national currency;P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;CON_PPCH_PRE;Contribution to GDP growth, percentage point change on previous period;P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;PD20_EUR;Price index (implicit deflator), 2020=100, euro;P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;PD15_EUR;Price index (implicit deflator), 2015=100, euro;P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;PD10_EUR;Price index (implicit deflator), 2010=100, euro;P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;PD05_EUR;Price index (implicit deflator), 2005=100, euro;P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;PD20_NAC;Price index (implicit deflator), 2020=100, national currency;P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;PD15_NAC;Price index (implicit deflator), 2015=100, national currency;P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;PD10_NAC;Price index (implicit deflator), 2010=100, national currency;P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;PD05_NAC;Price index (implicit deflator), 2005=100, national currency;P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;PD_PCH_PRE_EUR;Price index (implicit deflator), percentage change on previous period, euro;P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;PD_PCH_PRE_NAC;Price index (implicit deflator), percentage change on previous period, national currency;P62;Exports of services;PT;Portugal;1980;1980;
A;Annual;CLV_I20;Chain linked volumes, index 2020=100;P7;Imports of goods and services;PT;Portugal;1980;1980;
A;Annual;CLV_I15;Chain linked volumes, index 2015=100;P7;Imports of goods and services;PT;Portugal;1980;1980;
A;Annual;CLV_I10;Chain linked volumes, index 2010=100;P7;Imports of goods and services;PT;Portugal;1980;1980;
A;Annual;CLV_I05;Chain linked volumes, index 2005=100;P7;Imports of goods and services;PT;Portugal;1980;1980;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);P7;Imports of goods and services;PT;Portugal;1980;1980;
A;Annual;PC_EU27_2020_MEUR_CP;Percentage of EU27 (from 2020) total (based on million euro), current prices;P7;Imports of goods and services;PT;Portugal;1980;1980;
A;Annual;PC_EU27_2020_MPPS_CP;Percentage of EU27 (from 2020) total (based on million purchasing power standards), current prices;P7;Imports of goods and services;PT;Portugal;1980;1980;
A;Annual;CP_MEUR;Current prices, million euro;P7;Imports of goods and services;PT;Portugal;1980;1980;
A;Annual;CP_MNAC;Current prices, million units of national currency;P7;Imports of goods and services;PT;Portugal;1980;1980;
A;Annual;CP_MPPS_EU27_2020;Current prices, million purchasing power standards (PPS, EU27 from 2020);P7;Imports of goods and services;PT;Portugal;1980;1980;
A;Annual;CLV20_MEUR;Chain linked volumes (2020), million euro;P7;Imports of goods and services;PT;Portugal;1980;1980;
A;Annual;CLV15_MEUR;Chain linked volumes (2015), million euro;P7;Imports of goods and services;PT;Portugal;1980;1980;
A;Annual;CLV10_MEUR;Chain linked volumes (2010), million euro;P7;Imports of goods and services;PT;Portugal;1980;1980;
A;Annual;CLV05_MEUR;Chain linked volumes (2005), million euro;P7;Imports of goods and services;PT;Portugal;1980;1980;
A;Annual;CLV20_MNAC;Chain linked volumes (2020), million units of national currency;P7;Imports of goods and services;PT;Portugal;1980;1980;
A;Annual;CLV15_MNAC;Chain linked volumes (2015), million units of national currency;P7;Imports of goods and services;PT;Portugal;1980;1980;
A;Annual;CLV10_MNAC;Chain linked volumes (2010), million units of national currency;P7;Imports of goods and services;PT;Portugal;1980;1980;
A;Annual;CLV05_MNAC;Chain linked volumes (2005), million units of national currency;P7;Imports of goods and services;PT;Portugal;1980;1980;
A;Annual;CLV_PCH_PRE;Chain linked volumes, percentage change on previous period;P7;Imports of goods and services;PT;Portugal;1980;1980;
A;Annual;PYP_MEUR;Previous year prices, million euro;P7;Imports of goods and services;PT;Portugal;1980;1980;
