freq;freq_label;unit;unit_label;geo;geo_label;time;time_label;value
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2002;2002;35924.0
A;Annual;NR;Number;PT;Portugal;2003;2003;35754.0
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2003;2003;262.2
A;Annual;NR;Number;PT;Portugal;2004;2004;263.48
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2004;2004;263.01
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2004;2004;257.7
A;Annual;NR;Number;PT;Portugal;2005;2005;260.16
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2005;2005;263.74
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2005;2005;270.07
A;Annual;NR;Number;PT;Portugal;2006;2006;270.76
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2006;2006;273.31
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2006;2006;278.07
A;Annual;NR;Number;PT;Portugal;2007;2007;275.86
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2007;2007;274.62
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2007;2007;276.5
A;Annual;NR;Number;PT;Portugal;2008;2008;282.3
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2008;2008;285.3
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2008;2008;288.62
A;Annual;NR;Number;PT;Portugal;2009;2009;289.98
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2009;2009;289.89
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2009;2009;290.26
A;Annual;NR;Number;PT;Portugal;2010;2010;288.52
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2010;2010;291.26
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2010;2010;299.33
A;Annual;NR;Number;PT;Portugal;2011;2011;296.17
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2011;2011;294.93
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2011;2011;295.64
A;Annual;NR;Number;PT;Portugal;2012;2012;291.83
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2012;2012;286.89
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2012;2012;288.32
A;Annual;NR;Number;PT;Portugal;2013;2013;286.75
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2013;2013;291.42
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2013;2013;295.86
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2014;2014;381.38
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2014;2014;379.53
A;Annual;NR;Number;PT;Portugal;2015;2015;380.22
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2015;2015;388.05
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2015;2015;384.38
A;Annual;NR;Number;PT;Portugal;2016;2016;379.16
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2016;2016;370.27
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2016;2016;369.33
A;Annual;NR;Number;PT;Portugal;2017;2017;365.89
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2017;2017;359.63
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2017;2017;362.5
A;Annual;NR;Number;PT;Portugal;2018;2018;364.14
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2018;2018;361.66
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2018;2018;354.24
A;Annual;NR;Number;PT;Portugal;2019;2019;350.51
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2019;2019;346.48
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2019;2019;344.85
A;Annual;NR;Number;PT;Portugal;2020;2020;344.96
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2020;2020;344.52
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2020;2020;346.59
A;Annual;NR;Number;PT;Portugal;2021;2021;343.33
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2021;2021;334.08
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2021;2021;337.64
A;Annual;NR;Number;PT;Portugal;2022;2022;339.06
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2022;2022;338.25
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2022;2022;342.66
A;Annual;NR;Number;PT;Portugal;2023;2023;348.57
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2023;2023;346.84
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2023;2023;348.74
A;Annual;NR;Number;PT;Portugal;2024;2024;343.15
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2024;2024;338.0
