freq;freq_label;unit;unit_label;wstatus;wstatus_label;nace_r2;nace_r2_label;geo;geo_label;time;time_label;value
A;Annual;THS;Thousand;SELF;Self-employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT;Portugal;1999;1999;71.17
A;Annual;THS;Thousand;EMP;Employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT;Portugal;1999;1999;72.33
A;Annual;THS;Thousand;SAL;Employees;O-Q;Public administration, defence, education, human health and social work activities;PT;Portugal;1999;1999;73.84
A;Annual;THS;Thousand;SELF;Self-employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT;Portugal;1999;1999;74.73
A;Annual;THS;Thousand;EMP;Employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT;Portugal;1999;1999;78.43
A;Annual;THS;Thousand;SAL;Employees;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT;Portugal;1999;1999;84.19
A;Annual;THS;Thousand;SELF;Self-employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT;Portugal;1999;1999;86.84
A;Annual;THS;Thousand;EMP;Employed persons;TOTAL;Total - all NACE activities;PT;Portugal;2000;2000;93.92
A;Annual;THS;Thousand;SAL;Employees;TOTAL;Total - all NACE activities;PT;Portugal;2000;2000;103.05
A;Annual;THS;Thousand;SELF;Self-employed persons;TOTAL;Total - all NACE activities;PT;Portugal;2000;2000;111.25
A;Annual;THS;Thousand;EMP;Employed persons;A;Agriculture, forestry and fishing;PT;Portugal;2000;2000;118.05
A;Annual;THS;Thousand;SAL;Employees;A;Agriculture, forestry and fishing;PT;Portugal;2000;2000;129.75
A;Annual;THS;Thousand;SELF;Self-employed persons;A;Agriculture, forestry and fishing;PT;Portugal;2000;2000;141.69
A;Annual;THS;Thousand;SAL;Employees;B-E;Industry (except construction);PT;Portugal;2000;2000;404.41
A;Annual;THS;Thousand;SELF;Self-employed persons;B-E;Industry (except construction);PT;Portugal;2000;2000;414.67
A;Annual;THS;Thousand;EMP;Employed persons;C;Manufacturing;PT;Portugal;2000;2000;433.11
A;Annual;THS;Thousand;SAL;Employees;C;Manufacturing;PT;Portugal;2000;2000;446.19
A;Annual;THS;Thousand;SELF;Self-employed persons;C;Manufacturing;PT;Portugal;2000;2000;464.24
A;Annual;THS;Thousand;EMP;Employed persons;F;Construction;PT;Portugal;2000;2000;482.69
A;Annual;THS;Thousand;SAL;Employees;F;Construction;PT;Portugal;2000;2000;488.77
A;Annual;THS;Thousand;SELF;Self-employed persons;F;Construction;PT;Portugal;2000;2000;492.56
A;Annual;THS;Thousand;EMP;Employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT;Portugal;2000;2000;497.62
A;Annual;THS;Thousand;SAL;Employees;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT;Portugal;2000;2000;510.02
A;Annual;THS;Thousand;SELF;Self-employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT;Portugal;2000;2000;527.02
A;Annual;THS;Thousand;EMP;Employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT;Portugal;2000;2000;539.97
A;Annual;THS;Thousand;SAL;Employees;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT;Portugal;2000;2000;561.01
A;Annual;THS;Thousand;SELF;Self-employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT;Portugal;2000;2000;585.92
A;Annual;THS;Thousand;EMP;Employed persons;J;Information and communication;PT;Portugal;2000;2000;593.92
A;Annual;THS;Thousand;SAL;Employees;J;Information and communication;PT;Portugal;2000;2000;597.83
A;Annual;THS;Thousand;SELF;Self-employed persons;J;Information and communication;PT;Portugal;2000;2000;592.26
A;Annual;THS;Thousand;EMP;Employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2000;2000;565.72
A;Annual;THS;Thousand;SAL;Employees;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2000;2000;558.95
A;Annual;THS;Thousand;SELF;Self-employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2000;2000;595.01
A;Annual;THS;Thousand;EMP;Employed persons;K;Financial and insurance activities;PT;Portugal;2000;2000;614.96
A;Annual;THS;Thousand;SAL;Employees;K;Financial and insurance activities;PT;Portugal;2000;2000;638.16
A;Annual;THS;Thousand;SELF;Self-employed persons;K;Financial and insurance activities;PT;Portugal;2000;2000;682.14
A;Annual;THS;Thousand;EMP;Employed persons;L;Real estate activities;PT;Portugal;2000;2000;700.76
A;Annual;THS;Thousand;SAL;Employees;L;Real estate activities;PT;Portugal;2000;2000;708.46
A;Annual;THS;Thousand;SELF;Self-employed persons;L;Real estate activities;PT;Portugal;2000;2000;685.58
A;Annual;THS;Thousand;EMP;Employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2000;2000;781.64
A;Annual;THS;Thousand;SAL;Employees;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2000;2000;822.66
A;Annual;THS;Thousand;EMP;Employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT;Portugal;2000;2000;97.05
A;Annual;THS;Thousand;SAL;Employees;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT;Portugal;2000;2000;99.08
A;Annual;THS;Thousand;SELF;Self-employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT;Portugal;2000;2000;97.02
A;Annual;THS;Thousand;EMP;Employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT;Portugal;2000;2000;94.43
A;Annual;THS;Thousand;SAL;Employees;O-Q;Public administration, defence, education, human health and social work activities;PT;Portugal;2000;2000;95.17
A;Annual;THS;Thousand;SELF;Self-employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT;Portugal;2000;2000;94.76
A;Annual;THS;Thousand;EMP;Employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT;Portugal;2000;2000;89.76
A;Annual;THS;Thousand;SAL;Employees;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT;Portugal;2000;2000;87.77
A;Annual;THS;Thousand;SELF;Self-employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT;Portugal;2000;2000;85.04
A;Annual;THS;Thousand;EMP;Employed persons;TOTAL;Total - all NACE activities;PT;Portugal;2001;2001;82.17
A;Annual;THS;Thousand;SAL;Employees;TOTAL;Total - all NACE activities;PT;Portugal;2001;2001;83.49
A;Annual;THS;Thousand;SELF;Self-employed persons;TOTAL;Total - all NACE activities;PT;Portugal;2001;2001;85.69
A;Annual;THS;Thousand;EMP;Employed persons;A;Agriculture, forestry and fishing;PT;Portugal;2001;2001;89.38
A;Annual;THS;Thousand;SAL;Employees;A;Agriculture, forestry and fishing;PT;Portugal;2001;2001;90.08
A;Annual;THS;Thousand;SELF;Self-employed persons;A;Agriculture, forestry and fishing;PT;Portugal;2001;2001;92.61
A;Annual;THS;Thousand;EMP;Employed persons;B-E;Industry (except construction);PT;Portugal;2001;2001;93.79
A;Annual;THS;Thousand;SAL;Employees;B-E;Industry (except construction);PT;Portugal;2001;2001;94.76
A;Annual;THS;Thousand;SELF;Self-employed persons;B-E;Industry (except construction);PT;Portugal;2001;2001;91.56
A;Annual;THS;Thousand;EMP;Employed persons;C;Manufacturing;PT;Portugal;2001;2001;88.7
A;Annual;THS;Thousand;SAL;Employees;C;Manufacturing;PT;Portugal;2001;2001;85.95
A;Annual;THS;Thousand;SELF;Self-employed persons;C;Manufacturing;PT;Portugal;2001;2001;83.83
A;Annual;THS;Thousand;EMP;Employed persons;F;Construction;PT;Portugal;2001;2001;83.27
A;Annual;THS;Thousand;SAL;Employees;F;Construction;PT;Portugal;2001;2001;81.79
A;Annual;THS;Thousand;SELF;Self-employed persons;F;Construction;PT;Portugal;2001;2001;82.24
A;Annual;THS;Thousand;EMP;Employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT;Portugal;2001;2001;82.86
A;Annual;THS;Thousand;SAL;Employees;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT;Portugal;2001;2001;82.48
A;Annual;THS;Thousand;SELF;Self-employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT;Portugal;2001;2001;83.3
A;Annual;THS;Thousand;EMP;Employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT;Portugal;2001;2001;84.13
A;Annual;THS;Thousand;SELF;Self-employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT;Portugal;2001;2001;20.54
A;Annual;THS;Thousand;EMP;Employed persons;J;Information and communication;PT;Portugal;2001;2001;21.21
A;Annual;THS;Thousand;SAL;Employees;J;Information and communication;PT;Portugal;2001;2001;22.55
A;Annual;THS;Thousand;SELF;Self-employed persons;J;Information and communication;PT;Portugal;2001;2001;23.85
A;Annual;THS;Thousand;EMP;Employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2001;2001;25.11
A;Annual;THS;Thousand;SAL;Employees;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2001;2001;28.18
A;Annual;THS;Thousand;SELF;Self-employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2001;2001;27.36
A;Annual;THS;Thousand;EMP;Employed persons;K;Financial and insurance activities;PT;Portugal;2001;2001;26.98
A;Annual;THS;Thousand;SAL;Employees;K;Financial and insurance activities;PT;Portugal;2001;2001;26.7
A;Annual;THS;Thousand;SELF;Self-employed persons;K;Financial and insurance activities;PT;Portugal;2001;2001;25.35
A;Annual;THS;Thousand;EMP;Employed persons;L;Real estate activities;PT;Portugal;2001;2001;25.96
A;Annual;THS;Thousand;SAL;Employees;L;Real estate activities;PT;Portugal;2001;2001;26.07
A;Annual;THS;Thousand;SELF;Self-employed persons;L;Real estate activities;PT;Portugal;2001;2001;28.37
A;Annual;THS;Thousand;EMP;Employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2001;2001;28.95
A;Annual;THS;Thousand;SAL;Employees;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2001;2001;28.31
A;Annual;THS;Thousand;SELF;Self-employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2001;2001;28.23
A;Annual;THS;Thousand;EMP;Employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT;Portugal;2001;2001;27.38
A;Annual;THS;Thousand;SAL;Employees;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT;Portugal;2001;2001;25.38
A;Annual;THS;Thousand;SELF;Self-employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT;Portugal;2001;2001;25.35
A;Annual;THS;Thousand;EMP;Employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT;Portugal;2001;2001;27.0
A;Annual;THS;Thousand;SAL;Employees;O-Q;Public administration, defence, education, human health and social work activities;PT;Portugal;2001;2001;28.07
A;Annual;THS;Thousand;SELF;Self-employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT;Portugal;2001;2001;31.2
A;Annual;THS;Thousand;EMP;Employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT;Portugal;2001;2001;36.47
A;Annual;THS;Thousand;SAL;Employees;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT;Portugal;2001;2001;38.54
A;Annual;THS;Thousand;SELF;Self-employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT;Portugal;2001;2001;42.2
A;Annual;THS;Thousand;EMP;Employed persons;TOTAL;Total - all NACE activities;PT;Portugal;2002;2002;41.73
A;Annual;THS;Thousand;SAL;Employees;TOTAL;Total - all NACE activities;PT;Portugal;2002;2002;67.45
A;Annual;THS;Thousand;SELF;Self-employed persons;TOTAL;Total - all NACE activities;PT;Portugal;2002;2002;73.09
A;Annual;THS;Thousand;SAL;Employees;A;Agriculture, forestry and fishing;PT;Portugal;2002;2002;286.82
A;Annual;THS;Thousand;SELF;Self-employed persons;A;Agriculture, forestry and fishing;PT;Portugal;2002;2002;294.37
A;Annual;THS;Thousand;EMP;Employed persons;B-E;Industry (except construction);PT;Portugal;2002;2002;313.54
A;Annual;THS;Thousand;SAL;Employees;B-E;Industry (except construction);PT;Portugal;2002;2002;327.92
A;Annual;THS;Thousand;SELF;Self-employed persons;B-E;Industry (except construction);PT;Portugal;2002;2002;343.96
A;Annual;THS;Thousand;EMP;Employed persons;C;Manufacturing;PT;Portugal;2002;2002;359.75
A;Annual;THS;Thousand;SAL;Employees;C;Manufacturing;PT;Portugal;2002;2002;371.65
A;Annual;THS;Thousand;SELF;Self-employed persons;C;Manufacturing;PT;Portugal;2002;2002;377.81
A;Annual;THS;Thousand;EMP;Employed persons;F;Construction;PT;Portugal;2002;2002;385.89
A;Annual;THS;Thousand;SAL;Employees;F;Construction;PT;Portugal;2002;2002;402.49
A;Annual;THS;Thousand;SELF;Self-employed persons;F;Construction;PT;Portugal;2002;2002;417.57
A;Annual;THS;Thousand;EMP;Employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT;Portugal;2002;2002;428.21
A;Annual;THS;Thousand;SAL;Employees;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT;Portugal;2002;2002;443.27
A;Annual;THS;Thousand;SELF;Self-employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT;Portugal;2002;2002;466.88
A;Annual;THS;Thousand;EMP;Employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT;Portugal;2002;2002;473.0
A;Annual;THS;Thousand;SAL;Employees;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT;Portugal;2002;2002;475.82
A;Annual;THS;Thousand;SELF;Self-employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT;Portugal;2002;2002;470.12
A;Annual;THS;Thousand;EMP;Employed persons;J;Information and communication;PT;Portugal;2002;2002;448.79
A;Annual;THS;Thousand;SAL;Employees;J;Information and communication;PT;Portugal;2002;2002;444.9
A;Annual;THS;Thousand;SELF;Self-employed persons;J;Information and communication;PT;Portugal;2002;2002;482.06
A;Annual;THS;Thousand;EMP;Employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2002;2002;503.07
A;Annual;THS;Thousand;SAL;Employees;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2002;2002;523.69
A;Annual;THS;Thousand;SELF;Self-employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2002;2002;563.88
A;Annual;THS;Thousand;EMP;Employed persons;K;Financial and insurance activities;PT;Portugal;2002;2002;579.99
A;Annual;THS;Thousand;SAL;Employees;K;Financial and insurance activities;PT;Portugal;2002;2002;583.4
A;Annual;THS;Thousand;SELF;Self-employed persons;K;Financial and insurance activities;PT;Portugal;2002;2002;561.38
A;Annual;THS;Thousand;EMP;Employed persons;L;Real estate activities;PT;Portugal;2002;2002;630.89
A;Annual;THS;Thousand;SAL;Employees;L;Real estate activities;PT;Portugal;2002;2002;665.44
A;Annual;THS;Thousand;EMP;Employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2002;2002;1008.36
A;Annual;THS;Thousand;SAL;Employees;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2002;2002;1037.04
A;Annual;THS;Thousand;SELF;Self-employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2002;2002;1065.95
A;Annual;THS;Thousand;EMP;Employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT;Portugal;2002;2002;1099.82
A;Annual;THS;Thousand;SAL;Employees;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT;Portugal;2002;2002;1130.98
A;Annual;THS;Thousand;SELF;Self-employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT;Portugal;2002;2002;1155.31
A;Annual;THS;Thousand;EMP;Employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT;Portugal;2002;2002;1169.82
A;Annual;THS;Thousand;SAL;Employees;O-Q;Public administration, defence, education, human health and social work activities;PT;Portugal;2002;2002;1209.6
A;Annual;THS;Thousand;SELF;Self-employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT;Portugal;2002;2002;1205.19
A;Annual;THS;Thousand;EMP;Employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT;Portugal;2002;2002;1216.62
A;Annual;THS;Thousand;SAL;Employees;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT;Portugal;2002;2002;1229.62
A;Annual;THS;Thousand;SELF;Self-employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT;Portugal;2002;2002;1233.51
A;Annual;THS;Thousand;EMP;Employed persons;TOTAL;Total - all NACE activities;PT;Portugal;2003;2003;1238.36
A;Annual;THS;Thousand;SAL;Employees;TOTAL;Total - all NACE activities;PT;Portugal;2003;2003;1258.6
A;Annual;THS;Thousand;SELF;Self-employed persons;TOTAL;Total - all NACE activities;PT;Portugal;2003;2003;1270.26
A;Annual;THS;Thousand;EMP;Employed persons;A;Agriculture, forestry and fishing;PT;Portugal;2003;2003;1270.42
A;Annual;THS;Thousand;SAL;Employees;A;Agriculture, forestry and fishing;PT;Portugal;2003;2003;1256.47
A;Annual;THS;Thousand;SELF;Self-employed persons;A;Agriculture, forestry and fishing;PT;Portugal;2003;2003;1240.31
A;Annual;THS;Thousand;EMP;Employed persons;B-E;Industry (except construction);PT;Portugal;2003;2003;1221.92
A;Annual;THS;Thousand;SAL;Employees;B-E;Industry (except construction);PT;Portugal;2003;2003;1224.86
A;Annual;THS;Thousand;SELF;Self-employed persons;B-E;Industry (except construction);PT;Portugal;2003;2003;1230.91
A;Annual;THS;Thousand;EMP;Employed persons;C;Manufacturing;PT;Portugal;2003;2003;1244.54
A;Annual;THS;Thousand;SAL;Employees;C;Manufacturing;PT;Portugal;2003;2003;1264.36
A;Annual;THS;Thousand;SELF;Self-employed persons;C;Manufacturing;PT;Portugal;2003;2003;1271.81
A;Annual;THS;Thousand;EMP;Employed persons;F;Construction;PT;Portugal;2003;2003;1285.6
A;Annual;THS;Thousand;SAL;Employees;F;Construction;PT;Portugal;2003;2003;1290.59
A;Annual;THS;Thousand;SELF;Self-employed persons;F;Construction;PT;Portugal;2003;2003;1367.12
A;Annual;THS;Thousand;EMP;Employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT;Portugal;2003;2003;1414.49
A;Annual;THS;Thousand;SELF;Self-employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT;Portugal;2003;2003;790.14
A;Annual;THS;Thousand;EMP;Employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT;Portugal;2003;2003;807.61
A;Annual;THS;Thousand;SAL;Employees;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT;Portugal;2003;2003;821.35
A;Annual;THS;Thousand;SELF;Self-employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT;Portugal;2003;2003;850.57
A;Annual;THS;Thousand;EMP;Employed persons;J;Information and communication;PT;Portugal;2003;2003;881.08
A;Annual;THS;Thousand;SAL;Employees;J;Information and communication;PT;Portugal;2003;2003;902.57
A;Annual;THS;Thousand;SELF;Self-employed persons;J;Information and communication;PT;Portugal;2003;2003;918.29
A;Annual;THS;Thousand;EMP;Employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2003;2003;953.41
A;Annual;THS;Thousand;SAL;Employees;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2003;2003;945.78
A;Annual;THS;Thousand;SELF;Self-employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2003;2003;956.78
A;Annual;THS;Thousand;EMP;Employed persons;K;Financial and insurance activities;PT;Portugal;2003;2003;963.77
A;Annual;THS;Thousand;SAL;Employees;K;Financial and insurance activities;PT;Portugal;2003;2003;963.06
A;Annual;THS;Thousand;SELF;Self-employed persons;K;Financial and insurance activities;PT;Portugal;2003;2003;958.43
A;Annual;THS;Thousand;EMP;Employed persons;L;Real estate activities;PT;Portugal;2003;2003;968.87
A;Annual;THS;Thousand;SAL;Employees;L;Real estate activities;PT;Portugal;2003;2003;983.66
A;Annual;THS;Thousand;SELF;Self-employed persons;L;Real estate activities;PT;Portugal;2003;2003;986.16
A;Annual;THS;Thousand;EMP;Employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2003;2003;976.17
A;Annual;THS;Thousand;SAL;Employees;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2003;2003;966.93
A;Annual;THS;Thousand;SELF;Self-employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2003;2003;953.13
A;Annual;THS;Thousand;EMP;Employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT;Portugal;2003;2003;952.32
A;Annual;THS;Thousand;SAL;Employees;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT;Portugal;2003;2003;956.71
A;Annual;THS;Thousand;SELF;Self-employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT;Portugal;2003;2003;972.1
A;Annual;THS;Thousand;EMP;Employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT;Portugal;2003;2003;989.08
A;Annual;THS;Thousand;SAL;Employees;O-Q;Public administration, defence, education, human health and social work activities;PT;Portugal;2003;2003;1000.17
A;Annual;THS;Thousand;SELF;Self-employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT;Portugal;2003;2003;1011.76
A;Annual;THS;Thousand;EMP;Employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT;Portugal;2003;2003;1027.07
A;Annual;THS;Thousand;SAL;Employees;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT;Portugal;2003;2003;1084.85
A;Annual;THS;Thousand;SELF;Self-employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT;Portugal;2003;2003;1116.93
A;Annual;THS;Thousand;SAL;Employees;TOTAL;Total - all NACE activities;PT;Portugal;2004;2004;218.22
A;Annual;THS;Thousand;SELF;Self-employed persons;TOTAL;Total - all NACE activities;PT;Portugal;2004;2004;229.43
A;Annual;THS;Thousand;EMP;Employed persons;A;Agriculture, forestry and fishing;PT;Portugal;2004;2004;244.6
A;Annual;THS;Thousand;SAL;Employees;A;Agriculture, forestry and fishing;PT;Portugal;2004;2004;249.25
A;Annual;THS;Thousand;SELF;Self-employed persons;A;Agriculture, forestry and fishing;PT;Portugal;2004;2004;249.9
A;Annual;THS;Thousand;EMP;Employed persons;B-E;Industry (except construction);PT;Portugal;2004;2004;252.74
A;Annual;THS;Thousand;SAL;Employees;B-E;Industry (except construction);PT;Portugal;2004;2004;251.53
A;Annual;THS;Thousand;SELF;Self-employed persons;B-E;Industry (except construction);PT;Portugal;2004;2004;256.2
A;Annual;THS;Thousand;EMP;Employed persons;C;Manufacturing;PT;Portugal;2004;2004;259.4
A;Annual;THS;Thousand;SAL;Employees;C;Manufacturing;PT;Portugal;2004;2004;259.84
A;Annual;THS;Thousand;SELF;Self-employed persons;C;Manufacturing;PT;Portugal;2004;2004;265.85
A;Annual;THS;Thousand;EMP;Employed persons;F;Construction;PT;Portugal;2004;2004;270.45
A;Annual;THS;Thousand;SAL;Employees;F;Construction;PT;Portugal;2004;2004;279.92
A;Annual;THS;Thousand;SELF;Self-employed persons;F;Construction;PT;Portugal;2004;2004;289.73
A;Annual;THS;Thousand;EMP;Employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT;Portugal;2004;2004;286.61
A;Annual;THS;Thousand;SAL;Employees;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT;Portugal;2004;2004;284.25
A;Annual;THS;Thousand;SELF;Self-employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT;Portugal;2004;2004;280.3
A;Annual;THS;Thousand;EMP;Employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT;Portugal;2004;2004;273.38
A;Annual;THS;Thousand;SAL;Employees;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT;Portugal;2004;2004;268.78
A;Annual;THS;Thousand;SELF;Self-employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT;Portugal;2004;2004;272.54
A;Annual;THS;Thousand;EMP;Employed persons;J;Information and communication;PT;Portugal;2004;2004;274.21
A;Annual;THS;Thousand;SAL;Employees;J;Information and communication;PT;Portugal;2004;2004;272.44
A;Annual;THS;Thousand;SELF;Self-employed persons;J;Information and communication;PT;Portugal;2004;2004;275.28
A;Annual;THS;Thousand;EMP;Employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2004;2004;271.64
A;Annual;THS;Thousand;SAL;Employees;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2004;2004;273.84
A;Annual;THS;Thousand;SELF;Self-employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2004;2004;263.52
A;Annual;THS;Thousand;EMP;Employed persons;K;Financial and insurance activities;PT;Portugal;2004;2004;282.27
A;Annual;THS;Thousand;SAL;Employees;K;Financial and insurance activities;PT;Portugal;2004;2004;297.56
A;Annual;THS;Thousand;EMP;Employed persons;L;Real estate activities;PT;Portugal;2004;2004;3592.31
A;Annual;THS;Thousand;SAL;Employees;L;Real estate activities;PT;Portugal;2004;2004;3636.76
A;Annual;THS;Thousand;SELF;Self-employed persons;L;Real estate activities;PT;Portugal;2004;2004;3735.36
A;Annual;THS;Thousand;EMP;Employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2004;2004;3856.25
A;Annual;THS;Thousand;SAL;Employees;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2004;2004;3941.86
A;Annual;THS;Thousand;SELF;Self-employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT;Portugal;2004;2004;4028.61
