geocod,geodsg,dim_3,dim_3_t,ind_string,valor,periodo,sinal_conv,sinal_conv_desc
1651810,Oliveira de Frades,80,Atividades de investigação e segurança,0,0,2012,,
1651810,Oliveira de Frades,87,Atividades de apoio social com alojamento,0,0,2012,,
1651810,Oliveira de Frades,91,"Atividades das bibliotecas, arquivos, museus e outras atividades culturais",0,0,2012,,
1651810,Oliveira de Frades,92,Lotarias e outros jogos de aposta,0,0,2012,,
1651811,Penalva do Castelo,03,Pesca e aquicultura,0,0,2012,,
1651811,Penalva do Castelo,05,Extração de hulha e lenhite,0,0,2012,,
1651811,Penalva do Castelo,06,Extração de petróleo bruto e gás natural,0,0,2012,,
1651811,Penalva do Castelo,07,Extração e preparação de minérios metálicos,0,0,2012,,
1651811,Penalva do Castelo,09,Atividades dos serviços relacionados com as indústrias extrativas,0,0,2012,,
1651811,Penalva do Castelo,12,Indústria do tabaco,0,0,2012,,
1651811,Penalva do Castelo,13,Fabricação de têxteis,0,0,2012,,
1651811,Penalva do Castelo,15,Indústria do couro e dos produtos do couro,0,0,2012,,
1651811,Penalva do Castelo,17,"Fabricação de pasta, de papel, de cartão e seus artigos",0,0,2012,,
1651811,Penalva do Castelo,18,Impressão e reprodução de suportes gravados,0,0,2012,,
1651811,Penalva do Castelo,19,"Fabricação de coque, produtos petrolíferos refinados e de aglomerados de combustíveis",0,0,2012,,
1651811,Penalva do Castelo,21,Fabricação de produtos farmacêuticos de base e de  preparações farmacêuticas,0,0,2012,,
1651811,Penalva do Castelo,22,Fabricação de artigos de borracha e de matérias plásticas,0,0,2012,,
1651811,Penalva do Castelo,24,Indústrias metalúrgicas de base,0,0,2012,,
1651811,Penalva do Castelo,26,"Fabricação de equipamentos informáticos, equipamento para comunicações e produtos eletrónicos e óticos",0,0,2012,,
1651811,Penalva do Castelo,27,Fabricação de equipamento elétrico,0,0,2012,,
1651811,Penalva do Castelo,28,"Fabricação de máquinas e de equipamentos, n.e.",0,0,2012,,
1651811,Penalva do Castelo,29,"Fabricação de veículos automóveis, reboques, semi-reboques e componentes para veículos automóveis",0,0,2012,,
1651811,Penalva do Castelo,30,Fabricação de outro equipamento de transporte,0,0,2012,,
1651811,Penalva do Castelo,32,Outras indústrias transformadoras,0,0,2012,,
1651811,Penalva do Castelo,33,"Reparação, manutenção e instalação de máquinas e equipamentos",0,0,2012,,
1651811,Penalva do Castelo,35,"Eletricidade, gás, vapor, água quente e fria e ar frio",0,0,2012,,
1651811,Penalva do Castelo,36,"Captação, tratamento e distribuição de água",0,0,2012,,
1651811,Penalva do Castelo,37,"Recolha, drenagem e tratamento de águas residuais",0,0,2012,,
1651811,Penalva do Castelo,39,Descontaminação e atividades similares,0,0,2012,,
1651811,Penalva do Castelo,50,Transportes por água,0,0,2012,,
1651811,Penalva do Castelo,51,Transportes aéreos,0,0,2012,,
1651811,Penalva do Castelo,52,Armazenagem e atividades auxiliares dos transportes(inclui manuseamento),0,0,2012,,
1651811,Penalva do Castelo,58,Atividades de edição,0,0,2012,,
1651811,Penalva do Castelo,59,"Atividades cinematográficas, de vídeo, de produção de programas de televisão, de gravação de som e de edição de música",0,0,2012,,
1651811,Penalva do Castelo,61,Telecomunicações,0,0,2012,,
1651811,Penalva do Castelo,63,Atividades dos serviços de informação,0,0,2012,,
1651811,Penalva do Castelo,70,Atividades das sedes sociais e de consultoria para a gestão,0,0,2012,,
1651811,Penalva do Castelo,72,Atividades de investigação científica e de desenvolvimento,0,0,2012,,
1651811,Penalva do Castelo,73,"Publicidade, estudos de mercado e sondagens de opinião",0,0,2012,,
1651811,Penalva do Castelo,75,Atividades veterinárias,0,0,2012,,
1651811,Penalva do Castelo,78,Atividades de emprego,0,0,2012,,
1651811,Penalva do Castelo,79,"Agências de viagem, operadores turísticos, outros serviços de reservas e atividades relacionadas",0,0,2012,,
1651811,Penalva do Castelo,80,Atividades de investigação e segurança,0,0,2012,,
1651811,Penalva do Castelo,81,"Atividades relacionadas com edifícios, plantação e manutenção de jardins",0,0,2012,,
1651811,Penalva do Castelo,87,Atividades de apoio social com alojamento,0,0,2012,,
1651811,Penalva do Castelo,88,Atividades de apoio social sem alojamento,0,0,2012,,
1651811,Penalva do Castelo,91,"Atividades das bibliotecas, arquivos, museus e outras atividades culturais",0,0,2012,,
1651811,Penalva do Castelo,92,Lotarias e outros jogos de aposta,0,0,2012,,
1651811,Penalva do Castelo,D,"Eletricidade, gás, vapor, água quente e fria e ar frio",0,0,2012,,
1651814,Santa Comba Dão,05,Extração de hulha e lenhite,0,0,2012,,
1651814,Santa Comba Dão,06,Extração de petróleo bruto e gás natural,0,0,2012,,
1651814,Santa Comba Dão,07,Extração e preparação de minérios metálicos,0,0,2012,,
1651814,Santa Comba Dão,09,Atividades dos serviços relacionados com as indústrias extrativas,0,0,2012,,
1651814,Santa Comba Dão,12,Indústria do tabaco,0,0,2012,,
1651814,Santa Comba Dão,13,Fabricação de têxteis,0,0,2012,,
1651814,Santa Comba Dão,15,Indústria do couro e dos produtos do couro,0,0,2012,,
1651814,Santa Comba Dão,18,Impressão e reprodução de suportes gravados,0,0,2012,,
1651814,Santa Comba Dão,19,"Fabricação de coque, produtos petrolíferos refinados e de aglomerados de combustíveis",0,0,2012,,
1651814,Santa Comba Dão,20,"Fabricação de produtos químicos e de fibras sintéticas ou artificiais, exceto produtos farmacêuticos",0,0,2012,,
1651814,Santa Comba Dão,21,Fabricação de produtos farmacêuticos de base e de  preparações farmacêuticas,0,0,2012,,
1651814,Santa Comba Dão,22,Fabricação de artigos de borracha e de matérias plásticas,0,0,2012,,
1651814,Santa Comba Dão,24,Indústrias metalúrgicas de base,0,0,2012,,
1651814,Santa Comba Dão,26,"Fabricação de equipamentos informáticos, equipamento para comunicações e produtos eletrónicos e óticos",0,0,2012,,
1651814,Santa Comba Dão,27,Fabricação de equipamento elétrico,0,0,2012,,
1651814,Santa Comba Dão,28,"Fabricação de máquinas e de equipamentos, n.e.",0,0,2012,,
1651814,Santa Comba Dão,30,Fabricação de outro equipamento de transporte,0,0,2012,,
1651814,Santa Comba Dão,36,"Captação, tratamento e distribuição de água",0,0,2012,,
1651814,Santa Comba Dão,37,"Recolha, drenagem e tratamento de águas residuais",0,0,2012,,
1651814,Santa Comba Dão,39,Descontaminação e atividades similares,0,0,2012,,
1651814,Santa Comba Dão,50,Transportes por água,0,0,2012,,
1651814,Santa Comba Dão,51,Transportes aéreos,0,0,2012,,
1651814,Santa Comba Dão,52,Armazenagem e atividades auxiliares dos transportes(inclui manuseamento),0,0,2012,,
1651814,Santa Comba Dão,59,"Atividades cinematográficas, de vídeo, de produção de programas de televisão, de gravação de som e de edição de música",0,0,2012,,
1651814,Santa Comba Dão,61,Telecomunicações,0,0,2012,,
1651814,Santa Comba Dão,63,Atividades dos serviços de informação,0,0,2012,,
1651814,Santa Comba Dão,72,Atividades de investigação científica e de desenvolvimento,0,0,2012,,
1651814,Santa Comba Dão,78,Atividades de emprego,0,0,2012,,
1651814,Santa Comba Dão,80,Atividades de investigação e segurança,0,0,2012,,
1651814,Santa Comba Dão,91,"Atividades das bibliotecas, arquivos, museus e outras atividades culturais",0,0,2012,,
1651814,Santa Comba Dão,94,Atividades das organizações associativas,0,0,2012,,
1651816,São Pedro do Sul,03,Pesca e aquicultura,0,0,2012,,
1651816,São Pedro do Sul,05,Extração de hulha e lenhite,0,0,2012,,
1651816,São Pedro do Sul,06,Extração de petróleo bruto e gás natural,0,0,2012,,
1651816,São Pedro do Sul,07,Extração e preparação de minérios metálicos,0,0,2012,,
1651816,São Pedro do Sul,08,Outras indústrias extrativas,0,0,2012,,
1651816,São Pedro do Sul,09,Atividades dos serviços relacionados com as indústrias extrativas,0,0,2012,,
1651816,São Pedro do Sul,12,Indústria do tabaco,0,0,2012,,
1651816,São Pedro do Sul,15,Indústria do couro e dos produtos do couro,0,0,2012,,
1651816,São Pedro do Sul,17,"Fabricação de pasta, de papel, de cartão e seus artigos",0,0,2012,,
1651816,São Pedro do Sul,19,"Fabricação de coque, produtos petrolíferos refinados e de aglomerados de combustíveis",0,0,2012,,
1651816,São Pedro do Sul,20,"Fabricação de produtos químicos e de fibras sintéticas ou artificiais, exceto produtos farmacêuticos",0,0,2012,,
1651816,São Pedro do Sul,21,Fabricação de produtos farmacêuticos de base e de  preparações farmacêuticas,0,0,2012,,
1651816,São Pedro do Sul,22,Fabricação de artigos de borracha e de matérias plásticas,0,0,2012,,
1651816,São Pedro do Sul,24,Indústrias metalúrgicas de base,0,0,2012,,
1651816,São Pedro do Sul,26,"Fabricação de equipamentos informáticos, equipamento para comunicações e produtos eletrónicos e óticos",0,0,2012,,
1651816,São Pedro do Sul,27,Fabricação de equipamento elétrico,0,0,2012,,
1651816,São Pedro do Sul,29,"Fabricação de veículos automóveis, reboques, semi-reboques e componentes para veículos automóveis",0,0,2012,,
1651816,São Pedro do Sul,30,Fabricação de outro equipamento de transporte,0,0,2012,,
1651816,São Pedro do Sul,36,"Captação, tratamento e distribuição de água",0,0,2012,,
1651816,São Pedro do Sul,37,"Recolha, drenagem e tratamento de águas residuais",0,0,2012,,
1651816,São Pedro do Sul,39,Descontaminação e atividades similares,0,0,2012,,
1651816,São Pedro do Sul,50,Transportes por água,0,0,2012,,
1651816,São Pedro do Sul,51,Transportes aéreos,0,0,2012,,
1651816,São Pedro do Sul,52,Armazenagem e atividades auxiliares dos transportes(inclui manuseamento),0,0,2012,,
1651816,São Pedro do Sul,59,"Atividades cinematográficas, de vídeo, de produção de programas de televisão, de gravação de som e de edição de música",0,0,2012,,
1651816,São Pedro do Sul,61,Telecomunicações,0,0,2012,,
1651816,São Pedro do Sul,63,Atividades dos serviços de informação,0,0,2012,,
1651816,São Pedro do Sul,78,Atividades de emprego,0,0,2012,,
1651816,São Pedro do Sul,80,Atividades de investigação e segurança,0,0,2012,,
1651816,São Pedro do Sul,87,Atividades de apoio social com alojamento,0,0,2012,,
1651816,São Pedro do Sul,91,"Atividades das bibliotecas, arquivos, museus e outras atividades culturais",0,0,2012,,
1651816,São Pedro do Sul,92,Lotarias e outros jogos de aposta,0,0,2012,,
1651816,São Pedro do Sul,B,Indústrias extrativas,0,0,2012,,
1651817,Sátão,03,Pesca e aquicultura,0,0,2012,,
1651817,Sátão,05,Extração de hulha e lenhite,0,0,2012,,
1651817,Sátão,06,Extração de petróleo bruto e gás natural,0,0,2012,,
1651817,Sátão,07,Extração e preparação de minérios metálicos,0,0,2012,,
1651817,Sátão,12,Indústria do tabaco,0,0,2012,,
1651817,Sátão,13,Fabricação de têxteis,0,0,2012,,
1651817,Sátão,15,Indústria do couro e dos produtos do couro,0,0,2012,,
1651817,Sátão,17,"Fabricação de pasta, de papel, de cartão e seus artigos",0,0,2012,,
1651817,Sátão,19,"Fabricação de coque, produtos petrolíferos refinados e de aglomerados de combustíveis",0,0,2012,,
1651817,Sátão,21,Fabricação de produtos farmacêuticos de base e de  preparações farmacêuticas,0,0,2012,,
1651817,Sátão,22,Fabricação de artigos de borracha e de matérias plásticas,0,0,2012,,
1651817,Sátão,24,Indústrias metalúrgicas de base,0,0,2012,,
1651817,Sátão,26,"Fabricação de equipamentos informáticos, equipamento para comunicações e produtos eletrónicos e óticos",0,0,2012,,
1651817,Sátão,27,Fabricação de equipamento elétrico,0,0,2012,,
1651817,Sátão,29,"Fabricação de veículos automóveis, reboques, semi-reboques e componentes para veículos automóveis",0,0,2012,,
1651817,Sátão,30,Fabricação de outro equipamento de transporte,0,0,2012,,
1651817,Sátão,32,Outras indústrias transformadoras,0,0,2012,,
1651817,Sátão,35,"Eletricidade, gás, vapor, água quente e fria e ar frio",0,0,2012,,
1651817,Sátão,36,"Captação, tratamento e distribuição de água",0,0,2012,,
1651817,Sátão,37,"Recolha, drenagem e tratamento de águas residuais",0,0,2012,,
1651817,Sátão,39,Descontaminação e atividades similares,0,0,2012,,
1651817,Sátão,50,Transportes por água,0,0,2012,,
1651817,Sátão,51,Transportes aéreos,0,0,2012,,
1651817,Sátão,52,Armazenagem e atividades auxiliares dos transportes(inclui manuseamento),0,0,2012,,
1651817,Sátão,58,Atividades de edição,0,0,2012,,
1651817,Sátão,60,Atividades de rádio e de televisão,0,0,2012,,
1651817,Sátão,61,Telecomunicações,0,0,2012,,
1651817,Sátão,63,Atividades dos serviços de informação,0,0,2012,,
1651817,Sátão,73,"Publicidade, estudos de mercado e sondagens de opinião",0,0,2012,,
1651817,Sátão,78,Atividades de emprego,0,0,2012,,
1651817,Sátão,80,Atividades de investigação e segurança,0,0,2012,,
1651817,Sátão,91,"Atividades das bibliotecas, arquivos, museus e outras atividades culturais",0,0,2012,,
1651817,Sátão,92,Lotarias e outros jogos de aposta,0,0,2012,,
1651817,Sátão,94,Atividades das organizações associativas,0,0,2012,,
1651817,Sátão,D,"Eletricidade, gás, vapor, água quente e fria e ar frio",0,0,2012,,
1651821,Tondela,05,Extração de hulha e lenhite,0,0,2012,,
1651821,Tondela,06,Extração de petróleo bruto e gás natural,0,0,2012,,
1651821,Tondela,07,Extração e preparação de minérios metálicos,0,0,2012,,
1651821,Tondela,09,Atividades dos serviços relacionados com as indústrias extrativas,0,0,2012,,
1651821,Tondela,12,Indústria do tabaco,0,0,2012,,
1651821,Tondela,15,Indústria do couro e dos produtos do couro,0,0,2012,,
1651821,Tondela,17,"Fabricação de pasta, de papel, de cartão e seus artigos",0,0,2012,,
1651821,Tondela,24,Indústrias metalúrgicas de base,0,0,2012,,
1651821,Tondela,26,"Fabricação de equipamentos informáticos, equipamento para comunicações e produtos eletrónicos e óticos",0,0,2012,,
1651821,Tondela,30,Fabricação de outro equipamento de transporte,0,0,2012,,
1651821,Tondela,37,"Recolha, drenagem e tratamento de águas residuais",0,0,2012,,
1651821,Tondela,39,Descontaminação e atividades similares,0,0,2012,,
1651821,Tondela,50,Transportes por água,0,0,2012,,
1651821,Tondela,51,Transportes aéreos,0,0,2012,,
1651821,Tondela,61,Telecomunicações,0,0,2012,,
1651821,Tondela,78,Atividades de emprego,0,0,2012,,
1651821,Tondela,80,Atividades de investigação e segurança,0,0,2012,,
1651821,Tondela,91,"Atividades das bibliotecas, arquivos, museus e outras atividades culturais",0,0,2012,,
1651821,Tondela,92,Lotarias e outros jogos de aposta,0,0,2012,,
1651821,Tondela,94,Atividades das organizações associativas,0,0,2012,,
1651822,Vila Nova de Paiva,03,Pesca e aquicultura,0,0,2012,,
1651822,Vila Nova de Paiva,05,Extração de hulha e lenhite,0,0,2012,,
1651822,Vila Nova de Paiva,06,Extração de petróleo bruto e gás natural,0,0,2012,,
1651822,Vila Nova de Paiva,07,Extração e preparação de minérios metálicos,0,0,2012,,
1651822,Vila Nova de Paiva,09,Atividades dos serviços relacionados com as indústrias extrativas,0,0,2012,,
1651822,Vila Nova de Paiva,11,Indústria das bebidas,0,0,2012,,
1651822,Vila Nova de Paiva,12,Indústria do tabaco,0,0,2012,,
1651822,Vila Nova de Paiva,13,Fabricação de têxteis,0,0,2012,,
1651822,Vila Nova de Paiva,17,"Fabricação de pasta, de papel, de cartão e seus artigos",0,0,2012,,
1651822,Vila Nova de Paiva,18,Impressão e reprodução de suportes gravados,0,0,2012,,
1651822,Vila Nova de Paiva,19,"Fabricação de coque, produtos petrolíferos refinados e de aglomerados de combustíveis",0,0,2012,,
1651822,Vila Nova de Paiva,22,Fabricação de artigos de borracha e de matérias plásticas,0,0,2012,,
1651822,Vila Nova de Paiva,24,Indústrias metalúrgicas de base,0,0,2012,,
1651822,Vila Nova de Paiva,26,"Fabricação de equipamentos informáticos, equipamento para comunicações e produtos eletrónicos e óticos",0,0,2012,,
1651822,Vila Nova de Paiva,27,Fabricação de equipamento elétrico,0,0,2012,,
1651822,Vila Nova de Paiva,28,"Fabricação de máquinas e de equipamentos, n.e.",0,0,2012,,
1651822,Vila Nova de Paiva,30,Fabricação de outro equipamento de transporte,0,0,2012,,
1651822,Vila Nova de Paiva,32,Outras indústrias transformadoras,0,0,2012,,
1651822,Vila Nova de Paiva,33,"Reparação, manutenção e instalação de máquinas e equipamentos",0,0,2012,,
1651822,Vila Nova de Paiva,36,"Captação, tratamento e distribuição de água",0,0,2012,,
1651822,Vila Nova de Paiva,37,"Recolha, drenagem e tratamento de águas residuais",0,0,2012,,
1651822,Vila Nova de Paiva,39,Descontaminação e atividades similares,0,0,2012,,
1651822,Vila Nova de Paiva,42,Engenharia civil,0,0,2012,,
1651822,Vila Nova de Paiva,50,Transportes por água,0,0,2012,,
1651822,Vila Nova de Paiva,51,Transportes aéreos,0,0,2012,,
1651822,Vila Nova de Paiva,52,Armazenagem e atividades auxiliares dos transportes(inclui manuseamento),0,0,2012,,
1651822,Vila Nova de Paiva,58,Atividades de edição,0,0,2012,,
1651822,Vila Nova de Paiva,59,"Atividades cinematográficas, de vídeo, de produção de programas de televisão, de gravação de som e de edição de música",0,0,2012,,
1651822,Vila Nova de Paiva,61,Telecomunicações,0,0,2012,,
1651822,Vila Nova de Paiva,63,Atividades dos serviços de informação,0,0,2012,,
1651822,Vila Nova de Paiva,72,Atividades de investigação científica e de desenvolvimento,0,0,2012,,
1651822,Vila Nova de Paiva,77,Atividades de aluguer,0,0,2012,,
1651822,Vila Nova de Paiva,78,Atividades de emprego,0,0,2012,,
1651822,Vila Nova de Paiva,80,Atividades de investigação e segurança,0,0,2012,,
1651822,Vila Nova de Paiva,87,Atividades de apoio social com alojamento,0,0,2012,,
1651822,Vila Nova de Paiva,91,"Atividades das bibliotecas, arquivos, museus e outras atividades culturais",0,0,2012,,
1651822,Vila Nova de Paiva,92,Lotarias e outros jogos de aposta,0,0,2012,,
1651822,Vila Nova de Paiva,94,Atividades das organizações associativas,0,0,2012,,
1651823,Viseu,05,Extração de hulha e lenhite,0,0,2012,,
1651823,Viseu,06,Extração de petróleo bruto e gás natural,0,0,2012,,
1651823,Viseu,07,Extração e preparação de minérios metálicos,0,0,2012,,
1651823,Viseu,09,Atividades dos serviços relacionados com as indústrias extrativas,0,0,2012,,
1651823,Viseu,12,Indústria do tabaco,0,0,2012,,
1651823,Viseu,15,Indústria do couro e dos produtos do couro,0,0,2012,,
1651823,Viseu,19,"Fabricação de coque, produtos petrolíferos refinados e de aglomerados de combustíveis",0,0,2012,,
1651823,Viseu,21,Fabricação de produtos farmacêuticos de base e de  preparações farmacêuticas,0,0,2012,,
1651823,Viseu,39,Descontaminação e atividades similares,0,0,2012,,
1651824,Vouzela,03,Pesca e aquicultura,0,0,2012,,
1651824,Vouzela,05,Extração de hulha e lenhite,0,0,2012,,
1651824,Vouzela,06,Extração de petróleo bruto e gás natural,0,0,2012,,
1651824,Vouzela,07,Extração e preparação de minérios metálicos,0,0,2012,,
1651824,Vouzela,09,Atividades dos serviços relacionados com as indústrias extrativas,0,0,2012,,
1651824,Vouzela,12,Indústria do tabaco,0,0,2012,,
1651824,Vouzela,15,Indústria do couro e dos produtos do couro,0,0,2012,,
1651824,Vouzela,19,"Fabricação de coque, produtos petrolíferos refinados e de aglomerados de combustíveis",0,0,2012,,
1651824,Vouzela,20,"Fabricação de produtos químicos e de fibras sintéticas ou artificiais, exceto produtos farmacêuticos",0,0,2012,,
1651824,Vouzela,21,Fabricação de produtos farmacêuticos de base e de  preparações farmacêuticas,0,0,2012,,
1651824,Vouzela,24,Indústrias metalúrgicas de base,0,0,2012,,
1651824,Vouzela,26,"Fabricação de equipamentos informáticos, equipamento para comunicações e produtos eletrónicos e óticos",0,0,2012,,
1651824,Vouzela,30,Fabricação de outro equipamento de transporte,0,0,2012,,
1651824,Vouzela,32,Outras indústrias transformadoras,0,0,2012,,
1651824,Vouzela,36,"Captação, tratamento e distribuição de água",0,0,2012,,
1651824,Vouzela,37,"Recolha, drenagem e tratamento de águas residuais",0,0,2012,,
1651824,Vouzela,39,Descontaminação e atividades similares,0,0,2012,,
1651824,Vouzela,50,Transportes por água,0,0,2012,,
1651824,Vouzela,51,Transportes aéreos,0,0,2012,,
1651824,Vouzela,52,Armazenagem e atividades auxiliares dos transportes(inclui manuseamento),0,0,2012,,
1651824,Vouzela,61,Telecomunicações,0,0,2012,,
1651824,Vouzela,63,Atividades dos serviços de informação,0,0,2012,,
1651824,Vouzela,75,Atividades veterinárias,0,0,2012,,
1651824,Vouzela,78,Atividades de emprego,0,0,2012,,
1651824,Vouzela,79,"Agências de viagem, operadores turísticos, outros serviços de reservas e atividades relacionadas",0,0,2012,,
1651824,Vouzela,80,Atividades de investigação e segurança,0,0,2012,,
1651824,Vouzela,87,Atividades de apoio social com alojamento,0,0,2012,,
1651824,Vouzela,91,"Atividades das bibliotecas, arquivos, museus e outras atividades culturais",0,0,2012,,
1651824,Vouzela,92,Lotarias e outros jogos de aposta,0,0,2012,,
166,Pinhal Interior Sul,05,Extração de hulha e lenhite,0,0,2012,,
166,Pinhal Interior Sul,06,Extração de petróleo bruto e gás natural,0,0,2012,,
166,Pinhal Interior Sul,07,Extração e preparação de minérios metálicos,0,0,2012,,
166,Pinhal Interior Sul,08,Outras indústrias extrativas,0,0,2012,,
166,Pinhal Interior Sul,09,Atividades dos serviços relacionados com as indústrias extrativas,0,0,2012,,
166,Pinhal Interior Sul,12,Indústria do tabaco,0,0,2012,,
166,Pinhal Interior Sul,19,"Fabricação de coque, produtos petrolíferos refinados e de aglomerados de combustíveis",0,0,2012,,
166,Pinhal Interior Sul,21,Fabricação de produtos farmacêuticos de base e de  preparações farmacêuticas,0,0,2012,,
166,Pinhal Interior Sul,30,Fabricação de outro equipamento de transporte,0,0,2012,,
166,Pinhal Interior Sul,39,Descontaminação e atividades similares,0,0,2012,,
166,Pinhal Interior Sul,50,Transportes por água,0,0,2012,,
166,Pinhal Interior Sul,51,Transportes aéreos,0,0,2012,,
166,Pinhal Interior Sul,63,Atividades dos serviços de informação,0,0,2012,,
166,Pinhal Interior Sul,80,Atividades de investigação e segurança,0,0,2012,,
166,Pinhal Interior Sul,91,"Atividades das bibliotecas, arquivos, museus e outras atividades culturais",0,0,2012,,
166,Pinhal Interior Sul,92,Lotarias e outros jogos de aposta,0,0,2012,,
166,Pinhal Interior Sul,B,Indústrias extrativas,0,0,2012,,
1660506,Oleiros,03,Pesca e aquicultura,0,0,2012,,
1660506,Oleiros,05,Extração de hulha e lenhite,0,0,2012,,
1660506,Oleiros,06,Extração de petróleo bruto e gás natural,0,0,2012,,
1660506,Oleiros,07,Extração e preparação de minérios metálicos,0,0,2012,,
1660506,Oleiros,08,Outras indústrias extrativas,0,0,2012,,
1660506,Oleiros,09,Atividades dos serviços relacionados com as indústrias extrativas,0,0,2012,,
1660506,Oleiros,12,Indústria do tabaco,0,0,2012,,
1660506,Oleiros,15,Indústria do couro e dos produtos do couro,0,0,2012,,
1660506,Oleiros,17,"Fabricação de pasta, de papel, de cartão e seus artigos",0,0,2012,,
1660506,Oleiros,18,Impressão e reprodução de suportes gravados,0,0,2012,,
1660506,Oleiros,19,"Fabricação de coque, produtos petrolíferos refinados e de aglomerados de combustíveis",0,0,2012,,
1660506,Oleiros,21,Fabricação de produtos farmacêuticos de base e de  preparações farmacêuticas,0,0,2012,,
1660506,Oleiros,22,Fabricação de artigos de borracha e de matérias plásticas,0,0,2012,,
1660506,Oleiros,24,Indústrias metalúrgicas de base,0,0,2012,,
1660506,Oleiros,26,"Fabricação de equipamentos informáticos, equipamento para comunicações e produtos eletrónicos e óticos",0,0,2012,,
1660506,Oleiros,27,Fabricação de equipamento elétrico,0,0,2012,,
1660506,Oleiros,28,"Fabricação de máquinas e de equipamentos, n.e.",0,0,2012,,
1660506,Oleiros,29,"Fabricação de veículos automóveis, reboques, semi-reboques e componentes para veículos automóveis",0,0,2012,,
1660506,Oleiros,30,Fabricação de outro equipamento de transporte,0,0,2012,,
1660506,Oleiros,33,"Reparação, manutenção e instalação de máquinas e equipamentos",0,0,2012,,
1660506,Oleiros,36,"Captação, tratamento e distribuição de água",0,0,2012,,
1660506,Oleiros,39,Descontaminação e atividades similares,0,0,2012,,
1660506,Oleiros,50,Transportes por água,0,0,2012,,
1660506,Oleiros,51,Transportes aéreos,0,0,2012,,
1660506,Oleiros,59,"Atividades cinematográficas, de vídeo, de produção de programas de televisão, de gravação de som e de edição de música",0,0,2012,,
1660506,Oleiros,60,Atividades de rádio e de televisão,0,0,2012,,
1660506,Oleiros,61,Telecomunicações,0,0,2012,,
1660506,Oleiros,63,Atividades dos serviços de informação,0,0,2012,,
1660506,Oleiros,72,Atividades de investigação científica e de desenvolvimento,0,0,2012,,
1660506,Oleiros,73,"Publicidade, estudos de mercado e sondagens de opinião",0,0,2012,,
1660506,Oleiros,75,Atividades veterinárias,0,0,2012,,
1660506,Oleiros,78,Atividades de emprego,0,0,2012,,
1660506,Oleiros,79,"Agências de viagem, operadores turísticos, outros serviços de reservas e atividades relacionadas",0,0,2012,,
1660506,Oleiros,80,Atividades de investigação e segurança,0,0,2012,,
1660506,Oleiros,87,Atividades de apoio social com alojamento,0,0,2012,,
1660506,Oleiros,91,"Atividades das bibliotecas, arquivos, museus e outras atividades culturais",0,0,2012,,
1660506,Oleiros,92,Lotarias e outros jogos de aposta,0,0,2012,,
1660506,Oleiros,94,Atividades das organizações associativas,0,0,2012,,
1660506,Oleiros,B,Indústrias extrativas,0,0,2012,,
1660508,Proença-a-Nova,05,Extração de hulha e lenhite,0,0,2012,,
1660508,Proença-a-Nova,06,Extração de petróleo bruto e gás natural,0,0,2012,,
1660508,Proença-a-Nova,07,Extração e preparação de minérios metálicos,0,0,2012,,
1660508,Proença-a-Nova,08,Outras indústrias extrativas,0,0,2012,,
1660508,Proença-a-Nova,09,Atividades dos serviços relacionados com as indústrias extrativas,0,0,2012,,
1660508,Proença-a-Nova,12,Indústria do tabaco,0,0,2012,,
1660508,Proença-a-Nova,15,Indústria do couro e dos produtos do couro,0,0,2012,,
1660508,Proença-a-Nova,17,"Fabricação de pasta, de papel, de cartão e seus artigos",0,0,2012,,
1660508,Proença-a-Nova,19,"Fabricação de coque, produtos petrolíferos refinados e de aglomerados de combustíveis",0,0,2012,,
1660508,Proença-a-Nova,21,Fabricação de produtos farmacêuticos de base e de  preparações farmacêuticas,0,0,2012,,
1660508,Proença-a-Nova,24,Indústrias metalúrgicas de base,0,0,2012,,
1660508,Proença-a-Nova,26,"Fabricação de equipamentos informáticos, equipamento para comunicações e produtos eletrónicos e óticos",0,0,2012,,
1660508,Proença-a-Nova,29,"Fabricação de veículos automóveis, reboques, semi-reboques e componentes para veículos automóveis",0,0,2012,,
1660508,Proença-a-Nova,30,Fabricação de outro equipamento de transporte,0,0,2012,,
1660508,Proença-a-Nova,32,Outras indústrias transformadoras,0,0,2012,,
1660508,Proença-a-Nova,39,Descontaminação e atividades similares,0,0,2012,,
1660508,Proença-a-Nova,50,Transportes por água,0,0,2012,,
1660508,Proença-a-Nova,51,Transportes aéreos,0,0,2012,,
1660508,Proença-a-Nova,52,Armazenagem e atividades auxiliares dos transportes(inclui manuseamento),0,0,2012,,
1660508,Proença-a-Nova,58,Atividades de edição,0,0,2012,,
1660508,Proença-a-Nova,59,"Atividades cinematográficas, de vídeo, de produção de programas de televisão, de gravação de som e de edição de música",0,0,2012,,
1660508,Proença-a-Nova,60,Atividades de rádio e de televisão,0,0,2012,,
1660508,Proença-a-Nova,61,Telecomunicações,0,0,2012,,
1660508,Proença-a-Nova,63,Atividades dos serviços de informação,0,0,2012,,
1660508,Proença-a-Nova,73,"Publicidade, estudos de mercado e sondagens de opinião",0,0,2012,,
1660508,Proença-a-Nova,78,Atividades de emprego,0,0,2012,,
1660508,Proença-a-Nova,79,"Agências de viagem, operadores turísticos, outros serviços de reservas e atividades relacionadas",0,0,2012,,
1660508,Proença-a-Nova,80,Atividades de investigação e segurança,0,0,2012,,
