freq;freq_label;unit;unit_label;geo;geo_label;time;time_label;value
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2011;2011;156.4
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2011;2011;166.87
A;Annual;NR;Number;PT11;Norte;2011;2011;170.52
A;Annual;HAB_P;Inhabitants per ...;PT11;Norte;2011;2011;173.49
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT11;Norte;2011;2011;173.87
A;Annual;NR;Number;PT15;Algarve;2011;2011;174.85
A;Annual;HAB_P;Inhabitants per ...;PT15;Algarve;2011;2011;173.51
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT15;Algarve;2011;2011;172.16
A;Annual;NR;Number;PT19;Centro (PT);2011;2011;175.67
A;Annual;HAB_P;Inhabitants per ...;PT19;Centro (PT);2011;2011;173.58
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT19;Centro (PT);2011;2011;176.0
A;Annual;NR;Number;PT1A;Grande Lisboa;2011;2011;176.22
A;Annual;HAB_P;Inhabitants per ...;PT1A;Grande Lisboa;2011;2011;175.71
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1A;Grande Lisboa;2011;2011;176.66
A;Annual;HAB_P;Inhabitants per ...;PT1C;Alentejo;2011;2011;98.45
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1C;Alentejo;2011;2011;92.21
A;Annual;NR;Number;PT1D;Oeste e Vale do Tejo;2011;2011;92.85
A;Annual;HAB_P;Inhabitants per ...;PT1D;Oeste e Vale do Tejo;2011;2011;94.92
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1D;Oeste e Vale do Tejo;2011;2011;92.1
A;Annual;NR;Number;PT20;Região Autónoma dos Açores;2011;2011;96.63
A;Annual;HAB_P;Inhabitants per ...;PT20;Região Autónoma dos Açores;2011;2011;97.33
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT20;Região Autónoma dos Açores;2011;2011;110.73
A;Annual;NR;Number;PT30;Região Autónoma da Madeira;2011;2011;115.07
A;Annual;HAB_P;Inhabitants per ...;PT30;Região Autónoma da Madeira;2011;2011;118.38
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT30;Região Autónoma da Madeira;2011;2011;119.84
A;Annual;NR;Number;PT;Portugal;2012;2012;360.59
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2012;2012;365.43
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2012;2012;369.63
A;Annual;NR;Number;PT11;Norte;2012;2012;372.7
A;Annual;HAB_P;Inhabitants per ...;PT11;Norte;2012;2012;379.18
A;Annual;HAB_P;Inhabitants per ...;PT1D;Oeste e Vale do Tejo;2012;2012;275.13
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1D;Oeste e Vale do Tejo;2012;2012;282.55
A;Annual;NR;Number;PT20;Região Autónoma dos Açores;2012;2012;278.71
A;Annual;HAB_P;Inhabitants per ...;PT20;Região Autónoma dos Açores;2012;2012;288.18
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT20;Região Autónoma dos Açores;2012;2012;289.88
A;Annual;NR;Number;PT30;Região Autónoma da Madeira;2012;2012;285.48
A;Annual;HAB_P;Inhabitants per ...;PT30;Região Autónoma da Madeira;2012;2012;296.19
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT30;Região Autónoma da Madeira;2012;2012;299.16
A;Annual;NR;Number;PT;Portugal;2013;2013;804.16
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2013;2013;777.45
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2013;2013;753.61
A;Annual;NR;Number;PT11;Norte;2013;2013;672.0
A;Annual;HAB_P;Inhabitants per ...;PT11;Norte;2013;2013;625.96
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT11;Norte;2013;2013;535.06
A;Annual;NR;Number;PT15;Algarve;2013;2013;532.28
A;Annual;HAB_P;Inhabitants per ...;PT15;Algarve;2013;2013;547.33
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT15;Algarve;2013;2013;483.29
A;Annual;NR;Number;PT19;Centro (PT);2013;2013;494.87
A;Annual;HAB_P;Inhabitants per ...;PT19;Centro (PT);2013;2013;476.82
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT19;Centro (PT);2013;2013;482.06
A;Annual;NR;Number;PT1A;Grande Lisboa;2013;2013;454.76
A;Annual;HAB_P;Inhabitants per ...;PT1A;Grande Lisboa;2013;2013;345.25
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1A;Grande Lisboa;2013;2013;337.66
A;Annual;NR;Number;PT1B;Península de Setúbal;2013;2013;332.68
A;Annual;HAB_P;Inhabitants per ...;PT1B;Península de Setúbal;2013;2013;336.97
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1B;Península de Setúbal;2013;2013;336.74
A;Annual;NR;Number;PT1C;Alentejo;2013;2013;353.75
A;Annual;HAB_P;Inhabitants per ...;PT1C;Alentejo;2013;2013;321.88
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1C;Alentejo;2013;2013;322.72
A;Annual;NR;Number;PT1D;Oeste e Vale do Tejo;2013;2013;302.46
A;Annual;HAB_P;Inhabitants per ...;PT1D;Oeste e Vale do Tejo;2013;2013;301.6
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1D;Oeste e Vale do Tejo;2013;2013;271.76
A;Annual;NR;Number;PT20;Região Autónoma dos Açores;2013;2013;269.39
A;Annual;HAB_P;Inhabitants per ...;PT20;Região Autónoma dos Açores;2013;2013;272.04
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT20;Região Autónoma dos Açores;2013;2013;272.29
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT30;Região Autónoma da Madeira;2013;2013;624.54
A;Annual;NR;Number;PT;Portugal;2014;2014;640.82
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2014;2014;642.83
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2014;2014;643.79
A;Annual;NR;Number;PT11;Norte;2014;2014;627.3
A;Annual;HAB_P;Inhabitants per ...;PT11;Norte;2014;2014;640.6
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT11;Norte;2014;2014;640.08
A;Annual;NR;Number;PT15;Algarve;2014;2014;637.93
A;Annual;HAB_P;Inhabitants per ...;PT15;Algarve;2014;2014;636.81
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT15;Algarve;2014;2014;635.85
A;Annual;NR;Number;PT19;Centro (PT);2014;2014;624.18
A;Annual;HAB_P;Inhabitants per ...;PT19;Centro (PT);2014;2014;606.35
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT19;Centro (PT);2014;2014;606.35
A;Annual;NR;Number;PT1A;Grande Lisboa;2014;2014;610.59
A;Annual;HAB_P;Inhabitants per ...;PT1A;Grande Lisboa;2014;2014;609.0
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1A;Grande Lisboa;2014;2014;606.02
A;Annual;NR;Number;PT1B;Península de Setúbal;2014;2014;602.72
A;Annual;HAB_P;Inhabitants per ...;PT1B;Península de Setúbal;2014;2014;601.63
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1B;Península de Setúbal;2014;2014;598.81
A;Annual;NR;Number;PT1C;Alentejo;2014;2014;620.05
A;Annual;HAB_P;Inhabitants per ...;PT1C;Alentejo;2014;2014;611.49
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1C;Alentejo;2014;2014;610.41
A;Annual;NR;Number;PT1D;Oeste e Vale do Tejo;2014;2014;609.78
A;Annual;HAB_P;Inhabitants per ...;PT1D;Oeste e Vale do Tejo;2014;2014;612.03
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1D;Oeste e Vale do Tejo;2014;2014;608.16
A;Annual;NR;Number;PT20;Região Autónoma dos Açores;2014;2014;606.72
A;Annual;HAB_P;Inhabitants per ...;PT20;Região Autónoma dos Açores;2014;2014;608.97
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT20;Região Autónoma dos Açores;2014;2014;603.48
A;Annual;NR;Number;PT30;Região Autónoma da Madeira;2014;2014;589.15
A;Annual;HAB_P;Inhabitants per ...;PT30;Região Autónoma da Madeira;2014;2014;599.15
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT30;Região Autónoma da Madeira;2014;2014;600.5
A;Annual;NR;Number;PT;Portugal;2015;2015;226.2
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2015;2015;228.57
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2015;2015;225.31
A;Annual;NR;Number;PT11;Norte;2015;2015;220.44
A;Annual;HAB_P;Inhabitants per ...;PT11;Norte;2015;2015;206.4
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT11;Norte;2015;2015;218.85
A;Annual;NR;Number;PT15;Algarve;2015;2015;213.34
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT15;Algarve;2015;2015;944.71
A;Annual;NR;Number;PT19;Centro (PT);2015;2015;952.61
A;Annual;HAB_P;Inhabitants per ...;PT19;Centro (PT);2015;2015;952.5
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT19;Centro (PT);2015;2015;943.92
A;Annual;NR;Number;PT1A;Grande Lisboa;2015;2015;926.65
A;Annual;HAB_P;Inhabitants per ...;PT1A;Grande Lisboa;2015;2015;918.58
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1A;Grande Lisboa;2015;2015;909.27
A;Annual;NR;Number;PT1B;Península de Setúbal;2015;2015;902.77
A;Annual;HAB_P;Inhabitants per ...;PT1B;Península de Setúbal;2015;2015;893.69
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1B;Península de Setúbal;2015;2015;881.63
A;Annual;NR;Number;PT1C;Alentejo;2015;2015;869.3
A;Annual;HAB_P;Inhabitants per ...;PT1C;Alentejo;2015;2015;852.58
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1C;Alentejo;2015;2015;841.13
A;Annual;NR;Number;PT1D;Oeste e Vale do Tejo;2015;2015;823.28
A;Annual;HAB_P;Inhabitants per ...;PT1D;Oeste e Vale do Tejo;2015;2015;816.44
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1D;Oeste e Vale do Tejo;2015;2015;812.37
A;Annual;NR;Number;PT20;Região Autónoma dos Açores;2015;2015;812.86
A;Annual;HAB_P;Inhabitants per ...;PT20;Região Autónoma dos Açores;2015;2015;812.43
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT20;Região Autónoma dos Açores;2015;2015;810.14
A;Annual;NR;Number;PT30;Região Autónoma da Madeira;2015;2015;807.58
A;Annual;HAB_P;Inhabitants per ...;PT30;Região Autónoma da Madeira;2015;2015;804.1
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT30;Região Autónoma da Madeira;2015;2015;802.63
A;Annual;NR;Number;PT;Portugal;2016;2016;300.03
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2016;2016;302.56
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2016;2016;314.91
A;Annual;NR;Number;PT11;Norte;2016;2016;313.01
A;Annual;HAB_P;Inhabitants per ...;PT11;Norte;2016;2016;279.78
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT11;Norte;2016;2016;271.23
A;Annual;NR;Number;PT15;Algarve;2016;2016;279.46
A;Annual;HAB_P;Inhabitants per ...;PT15;Algarve;2016;2016;281.04
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT15;Algarve;2016;2016;283.26
A;Annual;NR;Number;PT19;Centro (PT);2016;2016;310.16
A;Annual;HAB_P;Inhabitants per ...;PT19;Centro (PT);2016;2016;296.55
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT19;Centro (PT);2016;2016;300.66
A;Annual;NR;Number;PT1A;Grande Lisboa;2016;2016;300.03
A;Annual;HAB_P;Inhabitants per ...;PT1A;Grande Lisboa;2016;2016;297.5
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1A;Grande Lisboa;2016;2016;281.36
A;Annual;NR;Number;PT1B;Península de Setúbal;2016;2016;295.6
A;Annual;HAB_P;Inhabitants per ...;PT1B;Península de Setúbal;2016;2016;294.65
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1B;Península de Setúbal;2016;2016;290.85
A;Annual;NR;Number;PT1C;Alentejo;2016;2016;313.32
A;Annual;HAB_P;Inhabitants per ...;PT1C;Alentejo;2016;2016;317.75
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1C;Alentejo;2016;2016;317.12
A;Annual;NR;Number;PT1D;Oeste e Vale do Tejo;2016;2016;320.29
A;Annual;HAB_P;Inhabitants per ...;PT1D;Oeste e Vale do Tejo;2016;2016;321.24
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1D;Oeste e Vale do Tejo;2016;2016;315.86
A;Annual;NR;Number;PT20;Região Autónoma dos Açores;2016;2016;320.8
A;Annual;HAB_P;Inhabitants per ...;PT20;Região Autónoma dos Açores;2016;2016;327.51
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT20;Região Autónoma dos Açores;2016;2016;320.78
A;Annual;NR;Number;PT30;Região Autónoma da Madeira;2016;2016;319.36
A;Annual;HAB_P;Inhabitants per ...;PT30;Região Autónoma da Madeira;2016;2016;319.89
A;Annual;NR;Number;PT;Portugal;2017;2017;742.54
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2017;2017;737.24
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2017;2017;738.91
A;Annual;NR;Number;PT11;Norte;2017;2017;728.3
A;Annual;HAB_P;Inhabitants per ...;PT11;Norte;2017;2017;647.25
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT11;Norte;2017;2017;633.09
A;Annual;NR;Number;PT15;Algarve;2017;2017;623.55
A;Annual;HAB_P;Inhabitants per ...;PT15;Algarve;2017;2017;621.96
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT15;Algarve;2017;2017;603.4
A;Annual;NR;Number;PT19;Centro (PT);2017;2017;624.23
A;Annual;HAB_P;Inhabitants per ...;PT19;Centro (PT);2017;2017;614.38
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT19;Centro (PT);2017;2017;603.25
A;Annual;NR;Number;PT1A;Grande Lisboa;2017;2017;587.19
A;Annual;HAB_P;Inhabitants per ...;PT1A;Grande Lisboa;2017;2017;576.89
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1A;Grande Lisboa;2017;2017;563.83
A;Annual;NR;Number;PT1B;Península de Setúbal;2017;2017;559.84
A;Annual;HAB_P;Inhabitants per ...;PT1B;Península de Setúbal;2017;2017;562.92
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1B;Península de Setúbal;2017;2017;563.17
A;Annual;NR;Number;PT1C;Alentejo;2017;2017;553.4
A;Annual;NR;Number;PT20;Região Autónoma dos Açores;2017;2017;904.3
A;Annual;HAB_P;Inhabitants per ...;PT20;Região Autónoma dos Açores;2017;2017;892.01
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT20;Região Autónoma dos Açores;2017;2017;878.36
A;Annual;NR;Number;PT30;Região Autónoma da Madeira;2017;2017;848.47
A;Annual;HAB_P;Inhabitants per ...;PT30;Região Autónoma da Madeira;2017;2017;838.94
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT30;Região Autónoma da Madeira;2017;2017;836.88
A;Annual;NR;Number;PT;Portugal;2018;2018;367.68
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2018;2018;363.7
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2018;2018;362.9
A;Annual;NR;Number;PT11;Norte;2018;2018;354.15
A;Annual;HAB_P;Inhabitants per ...;PT11;Norte;2018;2018;359.01
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT11;Norte;2018;2018;418.27
A;Annual;NR;Number;PT15;Algarve;2018;2018;375.84
A;Annual;HAB_P;Inhabitants per ...;PT15;Algarve;2018;2018;317.25
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT15;Algarve;2018;2018;334.95
A;Annual;HAB_P;Inhabitants per ...;PT19;Centro (PT);2018;2018;832.63
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT19;Centro (PT);2018;2018;832.76
A;Annual;NR;Number;PT1A;Grande Lisboa;2018;2018;803.66
A;Annual;HAB_P;Inhabitants per ...;PT1A;Grande Lisboa;2018;2018;763.87
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1A;Grande Lisboa;2018;2018;660.02
A;Annual;NR;Number;PT1B;Península de Setúbal;2018;2018;613.64
A;Annual;HAB_P;Inhabitants per ...;PT1B;Península de Setúbal;2018;2018;555.32
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1B;Península de Setúbal;2018;2018;549.19
A;Annual;NR;Number;PT1C;Alentejo;2018;2018;528.77
A;Annual;HAB_P;Inhabitants per ...;PT1C;Alentejo;2018;2018;517.29
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1C;Alentejo;2018;2018;373.98
A;Annual;NR;Number;PT1D;Oeste e Vale do Tejo;2018;2018;376.85
A;Annual;HAB_P;Inhabitants per ...;PT1D;Oeste e Vale do Tejo;2018;2018;465.76
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1D;Oeste e Vale do Tejo;2018;2018;425.58
A;Annual;NR;Number;PT20;Região Autónoma dos Açores;2018;2018;419.18
A;Annual;HAB_P;Inhabitants per ...;PT20;Região Autónoma dos Açores;2018;2018;391.26
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT20;Região Autónoma dos Açores;2018;2018;396.61
A;Annual;NR;Number;PT30;Região Autónoma da Madeira;2018;2018;390.29
A;Annual;HAB_P;Inhabitants per ...;PT30;Região Autónoma da Madeira;2018;2018;345.28
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT30;Região Autónoma da Madeira;2018;2018;373.33
A;Annual;HAB_P;Inhabitants per ...;PT15;Algarve;2019;2019;759.31
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT15;Algarve;2019;2019;729.98
A;Annual;NR;Number;PT19;Centro (PT);2019;2019;724.51
A;Annual;HAB_P;Inhabitants per ...;PT19;Centro (PT);2019;2019;717.62
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT19;Centro (PT);2019;2019;733.56
A;Annual;NR;Number;PT1A;Grande Lisboa;2019;2019;742.8
A;Annual;HAB_P;Inhabitants per ...;PT1A;Grande Lisboa;2019;2019;756.39
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1A;Grande Lisboa;2019;2019;710.74
A;Annual;NR;Number;PT1B;Península de Setúbal;2019;2019;706.49
A;Annual;HAB_P;Inhabitants per ...;PT1B;Península de Setúbal;2019;2019;706.21
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1B;Península de Setúbal;2019;2019;711.3
A;Annual;NR;Number;PT1C;Alentejo;2019;2019;704.8
A;Annual;HAB_P;Inhabitants per ...;PT1C;Alentejo;2019;2019;668.2
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1C;Alentejo;2019;2019;682.73
A;Annual;NR;Number;PT1D;Oeste e Vale do Tejo;2019;2019;665.09
A;Annual;HAB_P;Inhabitants per ...;PT1D;Oeste e Vale do Tejo;2019;2019;668.67
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1D;Oeste e Vale do Tejo;2019;2019;674.52
A;Annual;NR;Number;PT20;Região Autónoma dos Açores;2019;2019;682.26
A;Annual;HAB_P;Inhabitants per ...;PT20;Região Autónoma dos Açores;2019;2019;680.94
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT20;Região Autónoma dos Açores;2019;2019;677.25
A;Annual;NR;Number;PT30;Região Autónoma da Madeira;2019;2019;633.24
A;Annual;HAB_P;Inhabitants per ...;PT30;Região Autónoma da Madeira;2019;2019;643.98
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT30;Região Autónoma da Madeira;2019;2019;628.33
A;Annual;NR;Number;PT;Portugal;2020;2020;622.76
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2020;2020;638.4
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2020;2020;635.08
A;Annual;NR;Number;PT11;Norte;2020;2020;638.0
A;Annual;HAB_P;Inhabitants per ...;PT11;Norte;2020;2020;633.63
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT11;Norte;2020;2020;628.46
A;Annual;NR;Number;PT15;Algarve;2020;2020;633.63
A;Annual;HAB_P;Inhabitants per ...;PT15;Algarve;2020;2020;615.21
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT15;Algarve;2020;2020;649.79
A;Annual;NR;Number;PT19;Centro (PT);2020;2020;661.58
A;Annual;HAB_P;Inhabitants per ...;PT19;Centro (PT);2020;2020;669.93
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT19;Centro (PT);2020;2020;670.59
A;Annual;NR;Number;PT1A;Grande Lisboa;2020;2020;663.04
A;Annual;HAB_P;Inhabitants per ...;PT1A;Grande Lisboa;2020;2020;664.37
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1A;Grande Lisboa;2020;2020;669.27
A;Annual;NR;Number;PT1B;Península de Setúbal;2020;2020;668.08
A;Annual;HAB_P;Inhabitants per ...;PT1B;Península de Setúbal;2020;2020;665.33
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1B;Península de Setúbal;2020;2020;660.46
A;Annual;NR;Number;PT1C;Alentejo;2020;2020;655.29
A;Annual;HAB_P;Inhabitants per ...;PT1C;Alentejo;2020;2020;617.69
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1C;Alentejo;2020;2020;611.53
A;Annual;HAB_P;Inhabitants per ...;PT1D;Oeste e Vale do Tejo;2020;2020;627.19
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1D;Oeste e Vale do Tejo;2020;2020;624.91
A;Annual;NR;Number;PT20;Região Autónoma dos Açores;2020;2020;613.5
A;Annual;HAB_P;Inhabitants per ...;PT20;Região Autónoma dos Açores;2020;2020;599.8
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT20;Região Autónoma dos Açores;2020;2020;604.87
A;Annual;NR;Number;PT30;Região Autónoma da Madeira;2020;2020;593.71
A;Annual;HAB_P;Inhabitants per ...;PT30;Região Autónoma da Madeira;2020;2020;571.9
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT30;Região Autónoma da Madeira;2020;2020;568.86
A;Annual;NR;Number;PT;Portugal;2021;2021;189.0
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2021;2021;166.18
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2021;2021;204.29
A;Annual;NR;Number;PT11;Norte;2021;2021;174.67
A;Annual;HAB_P;Inhabitants per ...;PT11;Norte;2021;2021;178.07
A;Annual;NR;Number;PT19;Centro (PT);2021;2021;176.86
A;Annual;HAB_P;Inhabitants per ...;PT19;Centro (PT);2021;2021;178.24
A;Annual;NR;Number;PT1C;Alentejo;2021;2021;282.61
A;Annual;HAB_P;Inhabitants per ...;PT1C;Alentejo;2021;2021;285.15
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1C;Alentejo;2021;2021;288.53
A;Annual;NR;Number;PT1D;Oeste e Vale do Tejo;2021;2021;296.57
A;Annual;HAB_P;Inhabitants per ...;PT1D;Oeste e Vale do Tejo;2021;2021;271.19
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1D;Oeste e Vale do Tejo;2021;2021;283.67
A;Annual;NR;Number;PT20;Região Autónoma dos Açores;2021;2021;290.44
A;Annual;HAB_P;Inhabitants per ...;PT20;Região Autónoma dos Açores;2021;2021;281.98
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT20;Região Autónoma dos Açores;2021;2021;276.69
A;Annual;NR;Number;PT30;Região Autónoma da Madeira;2021;2021;266.96
A;Annual;HAB_P;Inhabitants per ...;PT30;Região Autónoma da Madeira;2021;2021;251.73
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT30;Região Autónoma da Madeira;2021;2021;257.65
A;Annual;NR;Number;PT;Portugal;2022;2022;254.5
A;Annual;NR;Number;PT19;Centro (PT);2022;2022;860.4
A;Annual;HAB_P;Inhabitants per ...;PT19;Centro (PT);2022;2022;855.31
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT19;Centro (PT);2022;2022;855.36
A;Annual;NR;Number;PT1A;Grande Lisboa;2022;2022;851.56
A;Annual;HAB_P;Inhabitants per ...;PT1A;Grande Lisboa;2022;2022;832.51
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1A;Grande Lisboa;2022;2022;829.33
A;Annual;NR;Number;PT1B;Península de Setúbal;2022;2022;821.09
A;Annual;HAB_P;Inhabitants per ...;PT1B;Península de Setúbal;2022;2022;796.4
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1B;Península de Setúbal;2022;2022;775.27
A;Annual;NR;Number;PT1C;Alentejo;2022;2022;734.52
A;Annual;HAB_P;Inhabitants per ...;PT1C;Alentejo;2022;2022;679.72
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1C;Alentejo;2022;2022;657.15
A;Annual;NR;Number;PT1D;Oeste e Vale do Tejo;2022;2022;641.19
A;Annual;HAB_P;Inhabitants per ...;PT1D;Oeste e Vale do Tejo;2022;2022;598.15
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1D;Oeste e Vale do Tejo;2022;2022;569.34
A;Annual;NR;Number;PT20;Região Autónoma dos Açores;2022;2022;519.91
A;Annual;HAB_P;Inhabitants per ...;PT20;Região Autónoma dos Açores;2022;2022;490.25
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT20;Região Autónoma dos Açores;2022;2022;450.63
A;Annual;NR;Number;PT30;Região Autónoma da Madeira;2022;2022;451.96
A;Annual;HAB_P;Inhabitants per ...;PT30;Região Autónoma da Madeira;2022;2022;424.99
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT30;Região Autónoma da Madeira;2022;2022;376.12
A;Annual;NR;Number;PT;Portugal;2023;2023;326.05
A;Annual;HAB_P;Inhabitants per ...;PT;Portugal;2023;2023;322.36
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT;Portugal;2023;2023;319.54
A;Annual;NR;Number;PT11;Norte;2023;2023;323.1
A;Annual;HAB_P;Inhabitants per ...;PT11;Norte;2023;2023;321.38
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT11;Norte;2023;2023;319.78
A;Annual;NR;Number;PT15;Algarve;2023;2023;318.67
A;Annual;HAB_P;Inhabitants per ...;PT15;Algarve;2023;2023;315.48
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT15;Algarve;2023;2023;315.11
A;Annual;NR;Number;PT19;Centro (PT);2023;2023;324.21
A;Annual;HAB_P;Inhabitants per ...;PT19;Centro (PT);2023;2023;321.38
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT19;Centro (PT);2023;2023;313.14
A;Annual;NR;Number;PT1A;Grande Lisboa;2023;2023;317.32
A;Annual;HAB_P;Inhabitants per ...;PT1A;Grande Lisboa;2023;2023;311.29
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1A;Grande Lisboa;2023;2023;316.83
A;Annual;NR;Number;PT1B;Península de Setúbal;2023;2023;324.33
A;Annual;HAB_P;Inhabitants per ...;PT1B;Península de Setúbal;2023;2023;328.76
A;Annual;P_HTHAB;Per hundred thousand inhabitants;PT1B;Península de Setúbal;2023;2023;332.33
A;Annual;NR;Number;PT1C;Alentejo;2023;2023;330.39
